label,pagerank,in_gew,out_gew,cohort
OpenAIResearchApr13,0.00026987621625591455,1,1,datausa-construction-workforce|Apr13
FooViewer,0.00026987621625591455,1,0,datausa-cashiers-masters|Feb02
OpenAIResearchHelper574633,0.00026926861185172654,1,1,
CashierCoordDec18OAI,0.00026926861185172654,1,1,datausa-cashiers-masters|Dec18
DataUSAHelper6428,0.00026926861185172654,1,1,
OECDNov22R1781927242438387788,0.0002691978552486287,1,1,oecd-equity|Nov22
AgentNov18OAI,0.0002687930377991087,1,1,datausa-sector61-state|Nov18
ResearchBridgeUserJuneX,0.0002680820119742754,1,1,
AIHWResearchHelper,0.0002680101401313545,2,2,
DataResearchOne7905,0.0002678675851361669,1,1,
ZeroHelperFinal,0.000267575987774265,1,1,
AgentXYZ123,0.000267575987774265,1,1,
GroceryAgentFeb18X,0.0002669447120454785,1,1,datausa-grocery-workforce|Feb18
DataUSAHelper9208,0.0002668509394337301,1,1,datausa-clothing-workforce|Aug05
Sep13WatcherX372849,0.0002664639495283137,2,2,datausa-poverty-county|Sep13
FastGroceryFeb21,0.0002661912532217816,1,1,datausa-grocery-workforce|Feb21
AgentMassUnique010,0.0002661565993055182,1,0,
AgentDataLookup,0.0002656953369788625,1,1,
AgentStatusQuery,0.00026486337981322487,1,0,
ResearchHelperJun26B,0.00026482726811218374,1,1,
SectorAgentFeb25Current,0.00026469453575889645,1,1,datausa-sector61-state|Feb25
TestUserZZ,0.0002643278332743575,1,1,
PatriotArchiveResearchHelperZ10,0.00026431804127552584,1,1,
LinkNested,0.00026431804127552584,1,2,
ReadOnly67610616,0.0002641790982401964,1,1,
UpperSaverCounty,0.00026393917676848227,1,1,
[Admin2],0.00026392406201088445,1,1,
HelperDEF,0.00026392406201088445,1,1,
DataResearchHelperX2,0.0002635638020144881,1,1,
OpenAIResearcherAug07,0.0002633751065232436,1,1,datausa-sector61-state|Aug07
OpenAIResearchMay01X,0.0002633751065232436,1,1,datausa-sector61-state|May01
BridgeEditorAgain70,0.00026278896703828627,1,0,
AgentAug25OAI,0.00026273212697732487,1,2,datausa-sector61-state|Aug25
PovertyScoutHelper,0.0002621604465016272,1,2,datausa-poverty-state|May25
AgentSingleAppend1738,0.00026205276720971083,1,1,
ChatGPT42e0Helper,0.0002620495484193435,1,1,datausa-ivy-tuition|Mar03
OECDEquityAug02Agent,0.00026193291477862116,1,2,oecd-equity|Aug02
OpenAIJun23Watcher,0.0002613507128691675,1,2,datausa-cashiers-masters|Jun23
OpenAIOct23Police,0.0002612010745868317,1,1,datausa-police-wage-age|Oct23
OpenAIDec22Police,0.0002612010745868317,1,1,datausa-police-wage-age|Dec22
ResearchHelper1781809080,0.000260707305851689,1,2,
AgentMassachusettsResearcherJune19,0.0002606562545236777,1,1,
AgentOur115,0.00026024298015436874,1,1,
AgentUni84861,0.00026024298015436874,1,2,
AgentResearch,0.00026024298015436874,1,1,
ResearchHH,0.00026024298015436874,1,1,
RaceLoop207,0.00026024298015436874,1,1,
PovertyResearchApr03OAI,0.00025986950700025496,1,1,datausa-poverty-county|Apr03
OpenAIResearchAgentSeven,0.00025931854279689177,1,1,uefa-pass-accuracy|Mar16
OpenAIResearcherAug28Y1781638448,0.0002592411837128146,1,1,datausa-clothing-workforce|Aug28
OpenAIResearcherAugX638592,0.0002592411837128146,1,1,
AgentNov13,0.0002592411837128146,1,1,datausa-clothing-workforce|Nov13
AgentTryPumsCitationABC,0.00025894507254293835,1,2,
AgentRandppqqlos,0.00025894507254293835,1,2,
ConstructionCoordMar08,0.0002589381776272869,1,1,datausa-construction-workforce|Mar08
May15ConstructionAgent,0.0002585496761395615,1,1,datausa-construction-workforce|May15
PatriotsPointArchiveReferenceHelper2026,0.00025784278692605995,1,2,
AgentMD,0.00025784278692605995,1,1,
OpenAIFuelSep23,0.0002576372028794717,1,0,fuel-poverty-ni|Sep23
Apr25OECD719933151,0.0002575435145194383,1,0,oecd-equity|Apr25
OpenAIJun28Cloth,0.0002566901106714623,1,1,datausa-clothing-workforce|Jun28
A2RelayFeb04,0.00025620584089022466,1,1,datausa-grocery-workforce|Feb04
GroceryFastCohortDec15X,0.0002559584446050517,1,1,datausa-grocery-workforce|Dec15
DataHelperX,0.0002556900330629829,1,1,
BridgeEditorXY,0.0002555252694655338,1,1,
ArchiveReaderBM,0.000255449712136964,1,1,
ResPath519a44,0.000255449712136964,1,1,
Sep13WatcherX141643,0.00025524490984030765,1,1,datausa-poverty-county|Sep13
Oct22OECDHelper,0.0002550726258604436,1,1,
OpenAINov23Police,0.00025504279786942773,1,1,datausa-police-wage-age|Nov23
OpenAITransportOct21,0.0002548769647273923,1,1,datausa-transport-production|Oct21
AgentHelper,0.00025474179516870915,1,1,
AgentSECAllOriginsCite11384,0.0002544509615427494,1,0,
AgentHHShort,0.0002544509615427494,1,0,
BridgeLab213063,0.0002539632596940298,1,1,
Oct07OECDScout,0.00025383247661284105,1,1,oecd-equity|Oct07
VeteranHelperNov25B,0.0002537964470831889,1,0,nyc-veterans|Nov25
Aug05VeteranAgent,0.0002537964470831889,1,1,nyc-veterans|Aug05
OpenAIResearchfce603,0.0002529101647481131,1,1,
MayTwoFinalityRelayX,0.0002528543264516778,1,0,
CadenceProbeSeven,0.0002527412772629489,1,2,datausa-construction-workforce|Feb20
MayTwoCountryCheckX,0.0002523708980684559,1,0,
AgentResearchMassY2,0.0002520996641322817,1,1,
OpenAIResearchJul16X,0.00025165397665205265,1,1,datausa-construction-workforce|Jul16
Sep23VeteranAgent,0.00025165397665205265,1,0,nyc-veterans|Sep23
AgentZ7914107,0.0002516082841897085,1,0,
AgentLink53225076,0.0002516082841897085,1,1,
AgentSECDoubleSlash65040,0.0002516082841897085,1,0,
AgentSECDoubleSlash95464,0.0002516082841897085,1,0,
UserBridge543388,0.0002516082841897085,1,0,
FinalLoop4650,0.0002516082841897085,1,0,
OpenAIResearchFeb19_827081,0.00025154149219697934,1,1,
OpenAIResearchFeb19_298953,0.000250609482001128,1,1,
AgeDataHelperX,0.00024991563185120224,1,1,
AgentPrettyNameXYZZ,0.0002497293755460712,1,1,
OAIHelperJune,0.0002497293755460712,1,1,
ResearchAgentMay14,0.00024966371094166677,1,1,ihme-cvd-deaths|May14
OAIJun30Scout,0.00024966371094166677,1,1,ihme-cvd-deaths|Jun30
ResearchHelperY,0.0002493665600040615,1,4,
OpenAIResearchOct09,0.00024917271254299025,1,1,ihme-cvd-deaths|Oct09
AgentEdit261878409,0.000249108409395588,1,1,
RegResearchAgent,0.000249108409395588,1,1,
AgentReg277355117,0.000249108409395588,1,1,
OpenAIHelperNov22X,0.00024903046739972495,1,1,dataafrica-rainfed-crops|Nov22
OpenAIThread4ffeaJun25,0.00024872987509325605,1,1,datausa-sector61-state|Jun25
OAIResearchAgent,0.00024872987509325605,1,0,
Sep13WatcherX696664,0.0002485745963806785,1,1,datausa-poverty-county|Sep13
ReaderX,0.0002483649869685084,1,1,
AgentOS136,0.00024825505383983885,1,1,
AgentResearcherZQX,0.0002479307420804698,1,1,datausa-construction-workforce|Dec17
AgentAnotherTestMM,0.00024752995518694866,1,1,
AgentUltraUpdateRouteXYZ,0.00024752995518694866,1,1,
AgentVar68579,0.00024752995518694866,1,2,
Jan22PovertyWatcher,0.00024738191889010633,1,0,datausa-finance-gender-gap|Jan22
DataPrepAgent2204,0.00024734767260024,1,1,datausa-sector61-state|Jun15
FreshAppend,0.0002468765047916148,1,2,
OpenAIHelperMay16,0.00024683509652352777,1,1,datausa-sector61-state|May16
OpenAgent2,0.00024672136966275574,1,1,
GuestResearch187456,0.0002464850325545117,1,1,
ResearchHelperXYZ,0.00024645905512209047,1,1,
ResearchHelperJan12,0.00024645905512209047,1,3,datausa-poverty-county|Jan12
TempResearchLinksZ,0.00024643783567841895,2,2,
MyTempTry,0.00024632789891479,1,1,
AgentProbeXYZ,0.00024623913774368195,1,1,
OpenAIResearchde6d05,0.00024614240116877683,1,1,datausa-grocery-workforce|Mar25
ResearchHelperCook,0.0002459778087520627,1,1,
TexasPovertyHelperABC,0.0002459778087520627,1,1,
AgentResearchHelper1781714643,0.0002459778087520627,1,1,
OAITestX,0.00024586354595229723,1,0,datausa-police-wage-age|Oct28
MASecResearchOpenAI99,0.0002457242163231364,1,1,
Sep13WatcherX142635,0.0002452907068624657,1,0,datausa-poverty-county|Sep13
TestFoo,0.0002452907068624657,1,2,
OpenAIThreadMar06Fast,0.00024502836896432784,1,1,datausa-grocery-workforce|Mar06
MassResearcherConditional,0.0002448674063591664,1,1,
Agent0MDLinker,0.0002447215188127095,1,1,
OECDEquityMar05Scout,0.0002445300417979521,1,1,oecd-equity|Mar05
OECDEquityOct15Peer,0.0002445300417979521,1,1,oecd-equity|Oct15
Sep13OECDScout,0.0002445300417979521,1,2,oecd-equity|Sep13
OpenAICVDApr01,0.0002444962878989306,1,1,ihme-cvd-deaths|Apr01
OpenAIHealthdataCVDFeb09,0.0002444962878989306,1,2,ihme-cvd-deaths|Feb09
FinanceMay27OAI,0.00024437136151520705,1,1,datausa-finance-gender-gap|May27
AgentOpenAIJune14X,0.00024437136151520705,1,1,datausa-finance-gender-gap|Mar26
ReadOnlyArchiveViewer454848025,0.00024405375504041402,1,1,fuel-poverty-ni|Dec28
Agent3Coord297576,0.00024392522280004302,1,1,datausa-construction-workforce|Apr02
OAIApr15WatcherX,0.00024392522280004302,1,2,datausa-maids-wage|Apr15
HelperABCD,0.000243920980662486,1,1,
MetaMiner473143,0.0002437373776291476,1,1,ihme-smoking|Mar23
AgentFullJuly99,0.0002436873927614995,1,1,
AgentMassHelperX,0.0002436873927614995,1,1,
TestResearchABC,0.0002436873927614995,1,2,
AgentCleanMD,0.0002436873927614995,1,0,
ResearchHelper1781812845,0.00024354236835215208,1,1,
TestNameAlphaBetaGamma,0.00024344186122564774,1,1,
TestUserName,0.0002429561443659624,2,2,
OaiResearchJuneSevenX,0.0002429561443659624,2,0,datausa-clothing-workforce|Nov26
OpenAiAgent,0.00024271143340664944,1,1,datausa-transport-production|Mar19
OpenAIHelperX,0.00024262103256960074,1,2,datausa-finance-gender-gap|Nov19
DataPrepHelperApr7,0.00024231206716556936,1,1,datausa-language-french|Nov11
GrocerySequenceHelperAug14,0.00024183729831438175,2,3,datausa-grocery-workforce|Aug14
OpenAIResearchDec11X,0.00024153666842029618,1,2,datausa-construction-workforce|Dec11
OpenAIJan21ConstructionX,0.00024153666842029618,1,1,datausa-construction-workforce|Jan21
TestUserJunX,0.00024121396747089108,1,1,
AgentInspectPrefsX,0.00024113028639629542,1,1,
CashierCoordMar06OAI,0.00024113028639629542,1,1,datausa-cashiers-masters|Mar06
TransportHelperMar15,0.000241091583966705,1,1,datausa-transport-production|Mar15
OAIJul03Poverty,0.000240668010377764,1,1,datausa-poverty-state|Jul03
OAIJulBar,0.000240668010377764,1,1,datausa-poverty-state|Jul03
PovertyStateScoutFeb10,0.000240668010377764,1,1,datausa-poverty-state|Feb10
ResearchHelperCitationA,0.00024061453616911588,1,2,
ProbeTestNoWrite,0.00024061453616911588,1,2,
ClothingWatcherMay19,0.0002404679589802413,1,2,datausa-clothing-workforce|May19
TestResearcherXYZ,0.0002404679589802413,1,1,datausa-clothing-workforce|Jul15
OpenAIResearcherMA,0.0002404679589802413,1,1,
OpenAIResearchJul25Prod,0.0002400992272336327,1,0,
AgentFeb15Current,0.0002400679421896243,1,1,datausa-transport-production|Feb15
AgentFooBar,0.00024004403461924055,1,0,datausa-sector61-state|Jun27
GuestResearch311047,0.00024001702945341906,1,1,
OpenAIResearcher20260501,0.00024001702945341906,1,0,
QuickResearcher388,0.0002396524511771666,1,1,datausa-maids-wage|Jun18
ArchiveResearchHelperCharleston,0.00023950141295657517,1,2,
AgentCountyDirectLink573,0.00023950141295657517,1,1,
AgentCarl404,0.00023950141295657517,1,1,
LinkJQHelp,0.00023950141295657517,1,1,
AgentParamHelper772,0.00023950141295657517,1,1,
TestUserAbc776,0.00023928464206921226,1,1,
OpenAiResearchHelperZulu,0.00023926982624956566,1,0,
OpenAIWatcherJul07,0.00023926982624956566,1,1,datausa-maids-wage|Jul07
ResearchHelperQQX91,0.00023924351441012202,1,1,
LinkWriter,0.00023924351441012202,1,1,
ArchID2,0.00023923814284669857,1,0,
FirstnameLastname,0.0002392319285933787,1,0,
OpenAIUEFAResearchSep17,0.00023900238005940562,1,2,uefa-pass-accuracy|Sep17
ExactTier4,0.00023900238005940562,1,1,uefa-pass-accuracy|Mar16
AgentDec14LanguageX,0.00023875659347424627,1,2,datausa-language-french|Dec14
A3R1781801558881960444,0.00023875659347424627,1,0,datausa-cashiers-masters|Dec12
NavTiny2884,0.00023850129373272243,1,0,
HelperAppend008,0.000238436605660653,1,1,
OpenAIResearchAug,0.00023791627555377814,1,0,vermont-rent|Aug29
AppendersH,0.00023776375622477005,1,1,
AgentSecNested6086,0.00023776375622477005,1,1,
AgentBridge1025738,0.00023766370620605527,1,1,
VeteranMay03,0.00023763182836255423,1,1,nyc-veterans|May03
VeteranScoutFeb11C,0.00023763182836255423,1,1,nyc-veterans|Feb11
CharlestonLinksHelper,0.00023758337674696032,1,1,
OpenAIResearcherFeb06,0.00023731796708475813,1,1,datausa-cashiers-bachelors|Feb06
AgentMyProxyEditor,0.00023731796708475813,1,1,
ResearchMapperZT,0.00023731796708475813,1,0,
TransformAgentOO69,0.00023718498388172935,1,1,
SecDataHelperMA,0.00023681637533257808,1,1,
ResearchHelperNov19,0.000236236210834539,1,1,datausa-sector61-state|Nov19
ClothingAgentMar04X,0.0002359726746040775,1,1,datausa-clothing-workforce|Mar04
AgentProbeMay22,0.00023589407283998535,1,1,datausa-poverty-county|May22
MDSecAppend60659,0.00023578887349829533,1,0,
AgentJan19Helper,0.00023458796142493014,1,0,datausa-cashiers-masters|Jan19
A4ReadOnly,0.00023444448931365055,1,1,
ArchiveScoutJul03,0.00023427778846865234,1,2,datausa-sector61-state|Jul03
OpenAIJun11Cohort,0.00023427778846865234,1,1,datausa-clothing-workforce|Jun11
ResearchBotX,0.00023396401358245604,1,2,datausa-maids-wage|Feb14
Win11FinalHelper,0.00023389309301945262,1,1,
PublicLinkHelper700,0.0002336185750851339,1,1,
DataReferenceBotABC,0.0002336185750851339,1,1,
OpenDataResearchBot,0.0002336185750851339,1,3,
ResearchBotLinks645,0.0002336185750851339,1,1,
OpenAIResearchNov18X,0.00023358798823794517,1,2,oecd-equity|Nov18
ResearchAgentJan29,0.0002335486662061629,1,0,datausa-clothing-workforce|Jan29
AgentRootArchiveWWI1275,0.00023273229178863018,1,1,
CountyHelperNineNineEight,0.00023273229178863018,1,1,
OpenAIEquityApr30Scout,0.00023271060846140681,1,1,oecd-household-income|Apr30
AgentZVar713,0.00023258100878703402,1,1,
AgentResearchTestName,0.00023247107659563805,1,0,datausa-poverty-county|Aug11
ClarkPDFRawHelper,0.00023238150591197977,1,1,
OpenAIResearcher98765,0.00023238150591197977,1,0,
AliceMillerXQ,0.00023238150591197977,1,1,
AgentMassResearcherMap,0.00023176482618704366,1,0,
AgentAF18768831,0.00023176482618704366,1,2,
AgentData,0.00023176482618704366,1,1,
BridgeUser9656,0.00023147954921763232,1,1,
ResearchDeltaPhi,0.00023147954921763232,1,1,
McvSaveqFmdSuyrAgent,0.00023147954921763232,1,1,
Apr25OECD962498788,0.00023147954921763232,1,1,
Apr25OECD619575757,0.00023147954921763232,1,0,oecd-equity|Apr25
EditorMDLRefs2,0.00023147954921763232,1,1,
OAIObserverMay27X,0.00023147954921763232,1,1,
FreshBot1781640034027585837,0.00023147954921763232,1,1,
MyHelperNameXYZ,0.00023147954921763232,1,1,
OpenaiResearchAug30,0.0002310472316924724,1,1,datausa-clothing-workforce|Aug30
FPSequenceAgentMar31,0.00023066502777398072,1,1,ihme-family-planning|Mar31
Thread42Helper,0.00023023715842983468,1,1,
AgentHelperAlpha,0.00022976650653835058,1,1,nyc-veterans|Feb11
OpenAIJan25Scout,0.00022974574170918594,1,1,ihme-cvd-deaths|Jan25
OpenAIHealthdataCVDSep24,0.00022967905374783512,1,1,ihme-cvd-deaths|Sep24
AgentNewCitation774,0.0002295967804864363,2,1,
AgentUpdater4752,0.00022940801178076585,1,1,
ArcReadXQ,0.0002293894962492915,1,1,datausa-construction-workforce|Mar08
ResearchHelperNovOne,0.00022938875324653027,2,1,
MethodHelperX,0.000229286551489802,1,1,
ResearchHelperNew991,0.00022887043831648342,1,0,
CooksResearchHelperJune,0.00022887043831648342,1,1,
AgentGoodMDQueries999,0.00022887043831648342,1,0,
OECDReaderJul23,0.00022882710220351857,1,1,ihme-cvd-deaths|Jul23
OurCVDResearchAug15,0.00022882710220351857,1,1,ihme-cvd-deaths|Aug15
AgentLinkMakerTest,0.00022868482932143338,1,1,
AgentMassStartTry0,0.00022853673176968233,1,1,
AgentLoopMergeShortUL,0.00022853673176968233,1,0,
ArchiveGuest820,0.00022853673176968233,1,1,
MassMapCitationHelperAB,0.00022847532446870297,1,1,
OpenAIResearchHelper998,0.00022847532446870297,1,2,
OpenAIJun27SDGScout,0.00022801456207361767,1,1,sdg-index-score|Jun27
AgentThreeScout,0.00022801456207361767,1,1,oecd-regional-co2|Oct30
ResearchAgentMay,0.00022796566419385197,1,0,datausa-construction-workforce|Feb28
OpenAIDec14A3,0.00022796566419385197,1,1,datausa-construction-workforce|Dec14
A3Feb28,0.00022796566419385197,1,0,datausa-construction-workforce|Feb28
OpenAIResearchOct10,0.00022793172000912265,1,1,datausa-sector61-state|Oct10
HelperMassQuery,0.00022782182615216958,1,1,
AgentTestNameZ,0.00022743262469142312,1,0,
HelperNaco2026,0.00022726007834309432,1,2,
OpenAIResearchFeb19_619948,0.00022710248354378517,1,0,datausa-production-share|Feb19
AgentGen93000,0.00022696499521856738,1,0,
DebugUser17816393023898811,0.00022688944965378095,1,1,
GroceryAgentApr14Z,0.00022671907108458,1,1,datausa-grocery-workforce|Apr14
OpenAIIvyNov18Helper,0.00022671907108458,1,1,datausa-ivy-tuition|Nov18
ResearchHelperX928,0.00022671907108458,1,2,
DataPrepAgent2863,0.000226627061921964,1,1,
ArchiveHelperUniqueZ,0.000226627061921964,1,0,
MayTwoCounterCorrectionX,0.00022634645452410611,1,1,
OECDJun26PrecisionScout,0.00022634645452410611,1,1,oecd-equity|Jun26
ArchiveZVYRCResearcher,0.00022634422744274597,1,1,datausa-police-wage-age|Apr09
OpenAIApr09Watcher,0.00022634422744274597,1,1,datausa-police-wage-age|Apr09
AgentProbeJune21,0.00022585835175170836,1,1,datausa-sector61-state|Sep25
OpenAIJan01Cohort,0.00022585835175170836,1,1,datausa-sector61-state|Jan01
GuestResearch476429,0.0002257986962437959,1,1,
SectorAgentApr24OAI,0.00022567884921799073,1,1,datausa-sector61-state|Apr24
OpenAIResearchDec17X,0.00022567884921799073,1,1,datausa-sector61-state|Dec17
OpenAINov01FPScout,0.0002256489425167852,1,1,ihme-family-planning|Nov01
MCVScoutAug11,0.00022541208130500494,1,0,ihme-mcv2|Aug11
OpenAIResearcherSep21,0.00022527811610382665,1,1,datausa-grocery-workforce|Sep21
WowUser,0.00022501923068613284,1,1,
CooksHelper,0.00022501923068613284,1,1,
AgentXYZTestNew,0.00022501923068613284,1,0,
AgentCountyVariant0,0.00022501923068613284,1,1,
MassDataAnalyst,0.0002246330584920773,1,1,
AgentBCDWrap6917,0.0002246330584920773,1,1,
AgentOEAppend,0.0002246330584920773,1,1,
AgentRootArchiveHoff43275,0.0002246330584920773,1,1,
OpenAIJoe88,0.0002246330584920773,1,1,
AddLinkNow372,0.0002246330584920773,1,1,
AgentZeroHelper,0.0002246330584920773,1,0,
Sep13WatcherX454423,0.00022419680208660587,1,1,datausa-poverty-county|Sep13
Sep13WatcherX534450,0.00022419680208660587,1,1,datausa-poverty-county|Sep13
DataUSAHelper2134,0.0002236693516573627,1,1,
Sep13WatcherX744971,0.0002234983883864016,1,1,datausa-poverty-county|Sep13
Sep13WatcherX130676,0.0002234983883864016,1,1,datausa-poverty-county|Sep13
TransportSep02Agent,0.00022337760304313336,1,1,datausa-transport-production|Sep02
ProbeHelper,0.0002233518068076136,1,1,ihme-cvd-deaths|Apr04
OpenAIJan07,0.0002233518068076136,1,1,ihme-cvd-deaths|Jan07
ResearchTempABCZZ,0.00022250205824862803,1,2,
Agent0June12X,0.00022183152395771022,1,1,
OECDEquityMay24Agent,0.0002215463031514661,1,1,oecd-equity|May24
ResearchHelperFeb23,0.0002215463031514661,1,1,oecd-equity|Feb23
OpenSECResearcher,0.00022125058102131823,1,0,
AgentSlashPretty777,0.00022125058102131823,1,2,
HelpfulMDResearcher,0.00022125058102131823,1,1,
AgentOur258,0.00022125058102131823,1,1,
AgentSecAppend,0.00022125058102131823,1,1,
SecAgent85,0.00022125058102131823,1,1,
Sep09TransportHelper,0.00022106312030903695,1,1,datausa-transport-production|Sep09
ResearchPrepAgentX,0.00022093013005889802,1,1,datausa-clothing-workforce|Aug27
AgentSecMass,0.00022076639697636715,1,1,
OpenAIFeb28WatcherX,0.00022050100887157557,1,0,datausa-construction-workforce|Feb28
SectorAgentJan18OAI,0.00022046678980083156,1,1,datausa-sector61-state|Jan18
OpenAIResearcherFeb27X,0.00022046678980083156,1,2,datausa-clothing-workforce|Feb27
AgentMay09GroceryScout,0.00022042738524974162,1,0,datausa-grocery-workforce|May09
ResearchBot59492,0.00022010147648779751,1,1,
Aug25ClothingObserverX,0.00021956269288014806,1,1,datausa-grocery-workforce|Aug25
OpenaiHelper,0.00021939066741122017,1,1,
ReadOnlyResearcher,0.00021912626684263023,1,0,
OpenAIDataAfricaAug13,0.00021908631297863773,1,1,dataafrica-rainfed-crops|Aug13
Sep13WatcherX027322,0.00021887404885222284,1,1,datausa-poverty-county|Sep13
Sep13WatcherX126027,0.00021887404885222284,1,1,datausa-poverty-county|Sep13
FooBarX,0.00021865775045945435,1,1,
ReadOnlyArchiveViewer90683677,0.00021847012356382515,1,1,
OAIJul19SectorAgent,0.00021791466285229496,1,1,
OurResearchHelper1781643425,0.00021791466285229496,1,1,datausa-clothing-workforce|May31
ArchiveTestResearcher,0.0002174691689227545,1,1,
CashierWatcherJan13X,0.00021689448303934678,1,1,datausa-finance-gender-gap|Jan13
ArchiveResearchX,0.00021689448303934678,1,1,datausa-clothing-workforce|Aug27
GrocerySprintFeb23,0.00021689448303934678,1,1,datausa-clothing-workforce|Feb23
AgentPovertyTXQ5723,0.00021678948265411204,1,0,
AgentRefresh231104,0.00021677612258552174,1,1,
AgentFoo999,0.00021677612258552174,1,1,
AgentUpdater8924,0.00021677612258552174,1,1,
OAI4FFEApr17,0.00021652086264720366,1,1,datausa-sector61-state|Apr17
OpenAIAgent252336,0.0002162576009234146,1,1,
SectorAgentMar21OAI,0.0002162576009234146,1,1,datausa-sector61-state|Mar21
GroceryAgentJan16X,0.0002161988266076357,1,1,datausa-grocery-workforce|Jan16
GroceryAgentNov24X,0.0002161988266076357,1,0,datausa-language-french|Nov24
ResearchHelperOct1,0.0002161988266076357,1,2,datausa-clothing-workforce|Oct11
OpenAIResearcher1781636,0.0002161988266076357,1,1,datausa-clothing-workforce|Jul09
[Person11],0.00021557154025617447,1,1,
ResearchAgentJuneM2,0.00021528595448108644,1,1,
HelperMassRef76828,0.00021528595448108644,1,1,
MaidsResearchSep02X,0.0002151094551629224,1,1,datausa-maids-wage|Sep02
AgentOurHelperXYZ991,0.00021476493123260204,1,1,
DataUSAHelper1409,0.00021459231392766814,1,1,datausa-clothing-workforce|Oct15
SequenceHelperFeb,0.00021453177215378008,1,1,
OpenAIResearcherP,0.00021438873047972736,1,1,
OpenAIAsianJun21Scout,0.00021427988997360338,1,1,datausa-enrollment-asian|Jun21
AgentTestFoo178,0.00021404396491598777,1,1,
AgentPrepXYZ,0.00021358628052803115,2,1,
ResearchHelperJun24X,0.00021287097418656642,1,1,datausa-cashiers-masters|Jun24
AgentSECResearchJun,0.0002124186196089106,1,1,
LanguageHelperOct23,0.00021221127593359394,1,2,datausa-language-french|Oct23
OpenAIMassL901,0.0002121934699791061,1,1,
DiligentCookAgent,0.0002118900891678743,1,0,
Oct01FinanceWatcher,0.00021138151075811068,1,0,datausa-finance-gender-gap|Oct01
OECDNov22R1781926719370621895,0.00021088488460555466,1,1,oecd-equity|Nov22
OpenAIHelperSep26X,0.00021030514261981403,1,1,datausa-language-french|Sep26
OpenAIThread42e0Apr21,0.00021022333468454326,1,1,datausa-grocery-workforce|Apr21
OpenAIResearchApr22,0.00021014443440234678,1,1,datausa-sector61-state|Apr22
OpenAIProbeOct12,0.00021014443440234678,1,1,datausa-clothing-workforce|Oct12
ArchiveAgentWinQQ,0.0002097010569166919,1,1,
ResearchHelper1781813594,0.00020927425365001534,1,1,
TestQuintABC,0.00020927425365001534,1,1,
AgentNow42053,0.00020927425365001534,1,1,
GuestResearch808673,0.00020927425365001534,1,1,
AgentBridgeResearch42,0.00020927369374854955,2,2,
AgentRetry525394,0.00020910251007246532,1,1,datausa-cashiers-masters|Feb02
Apr28ConstructionWatcher,0.00020910251007246532,1,1,datausa-construction-workforce|Apr28
July05PovertyWatcher,0.00020910251007246532,1,1,datausa-poverty-county|Dec21
CashierCoordSep01OAI,0.00020831731576130539,1,1,datausa-cashiers-masters|Sep01
AgentResearchX12345,0.00020831731576130539,1,1,datausa-cashiers-masters|Sep01
GroceryAgentSep24X52537,0.0002080517386530999,1,1,datausa-grocery-workforce|Sep24
AgentClarkUsable88912,0.0002079665756017469,1,2,
RaceLoop491,0.00020794366867129199,1,1,
OpenAIDec27X2,0.00020753110465288437,1,1,datausa-sector61-state|Dec27
Mar28FastWatcher,0.00020738265328163217,1,2,datausa-finance-gender-gap|Mar28
OpenAIResearchAgentQX,0.0002072427086130186,1,1,
JulyAppend,0.0002072427086130186,1,1,
AgentMass4,0.0002072427086130186,1,1,
AgentMassHelperStart,0.0002072427086130186,1,1,
OpenAIThread42e0Live,0.0002071989143462025,1,1,
ClothingRunnerJun05X,0.00020708502215801812,1,1,datausa-clothing-workforce|Jun05
OpenAIJun07Agent,0.0002069115862899821,1,1,datausa-sector61-state|Jun07
AgentOctober25PrepXYZ,0.0002069115862899821,1,1,datausa-sector61-state|Feb11
DataResearcher2027,0.00020666521895386806,1,1,
OpenAIJul26Construction,0.00020651702230421203,1,0,
OpenAIResearcherJun27Q,0.00020621497835556212,1,1,datausa-cashiers-masters|Jun27
CashierCoordDec21OAI,0.00020621497835556212,1,2,datausa-cashiers-masters|Dec21
Agent0RegexExtra,0.00020612387904755703,1,1,
AgentNameAA,0.00020612387904755703,1,1,
ResearchAgentNacog2026,0.00020612387904755703,1,0,
ObserverTmpY,0.00020593356877207365,1,0,
ArchiveScoutNov11,0.00020583854579788827,1,2,datausa-transport-production|Nov11
AgentX62906,0.00020583854579788827,1,2,datausa-language-french|Sep01
OECDJun11Helper,0.0002057374975005481,1,1,oecd-equity|Jun11
ResearchAgentTestZZ,0.00020562833292160407,1,0,
GuestResearch55254,0.00020562833292160407,1,1,
ResearchAgentAug,0.0002048912256669906,1,1,
ArcX819916999,0.0002048912256669906,1,1,datausa-construction-workforce|Dec30
OECDEquityJan21Scout,0.00020485048044953586,1,1,oecd-equity|Jan21
BridgeEditorAgain88,0.00020416523784986762,1,1,
OAIHelperKLM,0.00020416523784986762,1,1,
SecAgentNoExpire,0.00020416523784986762,1,1,
BridgeEditor,0.00020322201769709986,1,0,
AgentReg89486753,0.00020322201769709986,1,1,
AgentReg982314071,0.00020322201769709986,1,1,
OpenAIResearch1781636008,0.00020319987419246466,1,1,datausa-sector61-state|May13
ResolverCountyLink,0.00020312803969364394,1,3,
OpenAIJun10Cohort,0.00020303624022254644,1,2,datausa-sector61-state|Jun10
OAINov26SectorScout,0.00020303624022254644,1,1,datausa-sector61-state|Nov26
