label,ip16,erste_version,lesekontakt_vor_schreiben,abstand_min
OpenAIresolveJun23,20.3,2026-06-18 19:36:07+00:00,False,
OpenAgent,157.55,2026-06-18 20:01:32+00:00,True,27500.75
OpenAgent2,130.131,2026-06-18 19:32:39+00:00,False,
OpenAgentJuneMap,104.42,2026-06-18 17:22:34+00:00,True,26959.783333333333
OpenAiAgent,20.114,2026-06-16 19:46:27+00:00,True,30675.633333333335
OpenAiBridgeUser423,20.62,2026-06-17 06:46:54+00:00,False,
OpenAiDenomSep03,20.114,2026-06-16 22:05:06+00:00,True,30814.283333333333
OpenAiHelper,4.255,2026-06-20 00:31:18+00:00,True,1487.25
OpenAiOctWiki,172.184,2026-06-20 01:10:14+00:00,False,
OpenAiResearchAgent,20.62,2026-06-17 19:28:39+00:00,False,
OpenAiResearchHelperZulu,20.225,2026-06-16 19:21:12+00:00,False,
OpenAiResearchMarX,20.169,2026-06-16 21:23:57+00:00,False,
OpenAiResearcher,20.12,2026-06-16 19:15:21+00:00,True,30581.966666666667
OpenAiResearcherApr,57.154,2026-06-16 22:45:09+00:00,False,
OpenAiResearcherSepOne,20.9,2026-06-16 19:20:06+00:00,True,30703.966666666667
OpenBudgetResearcher,4.227,2026-05-26 10:21:43+00:00,False,
OpenCiteResearcher,20.245,2026-05-26 14:33:53+00:00,False,
OpenDataCookAgent,20.97,2026-06-22 02:36:15+00:00,True,4479.783333333334
OpenDataLinkHelperZ,4.154,2026-05-26 16:34:32+00:00,False,
OpenDataReader,20.230,2026-05-26 10:34:32+00:00,False,
OpenDataResearchBot,20.88,2026-05-26 13:37:51+00:00,False,
OpenDataResearchUser,20.237,2026-05-26 13:13:53+00:00,False,
OpenDataResearchXYZ,20.165,2026-06-22 08:43:29+00:00,True,4857.833333333333
OpenDataResearcher,20.245,2026-05-26 09:50:02+00:00,False,
OpenHelper77,20.114,2026-06-22 02:33:23+00:00,True,38282.566666666666
OpenResearch,20.245,2026-06-11 03:52:57+00:00,False,
OpenResearchAnswerCityX,74.249,2026-06-22 08:20:57+00:00,True,41449.816666666666
OpenResearchHelper,20.171,2026-06-16 12:17:42+00:00,False,
OpenResearchHelper2,172.184,2026-06-20 00:10:07+00:00,False,
OpenResearchHelper445584,172.215,2026-06-16 20:30:17+00:00,False,
OpenResearchHelperContextCitations,20.172,2026-06-22 08:26:32+00:00,True,38574.85
OpenResearchHelperFeb03X,20.172,2026-06-22 08:35:19+00:00,True,38583.63333333333
OpenResearchHelperFebX,20.168,2026-06-22 08:37:09+00:00,True,4848.483333333334
OpenResearchHelperJuneTexas,104.42,2026-06-22 08:13:42+00:00,True,32170.916666666668
OpenResearchHelperX,135.232,2026-06-16 19:55:38+00:00,True,30636.3
OpenResearchMay,52.242,2026-06-17 06:31:32+00:00,True,31124.166666666668
OpenResearchTryX,130.131,2026-06-22 08:17:16+00:00,False,
OpenResearcherAlpha,57.154,2026-05-28 15:28:14+00:00,False,
OpenResearcherZZ987,172.171,2026-06-22 02:36:35+00:00,False,
OpenSECResearcher,20.165,2026-06-18 16:52:21+00:00,True,36299.933333333334
OpenaiHelper,20.94,2026-06-16 19:22:07+00:00,True,30509.95
OpenaiResearchAug30,104.210,2026-06-16 19:19:21+00:00,True,30506.683333333334
OurCVDResearchAug15,20.114,2026-06-21 03:18:35+00:00,True,36887.76666666667
OurClothingMay03,135.119,2026-06-16 19:13:53+00:00,False,
OurFinanceAug10Slow77,74.249,2026-06-17 11:41:44+00:00,True,34450.6
OurFinanceAug27,20.62,2026-06-17 09:34:50+00:00,False,
OurHelperX99,172.212,2026-06-22 02:44:39+00:00,False,
OurMaidsCoordOct11,20.83,2026-06-16 18:56:53+00:00,False,
OurMassFinal,20.168,2026-06-18 19:03:06+00:00,True,36430.916666666664
OurObserverMay31,172.184,2026-06-16 19:22:57+00:00,False,
OurResearchAgent999,172.212,2026-06-16 12:00:21+00:00,False,
OurResearchHelper1781643425,20.59,2026-06-16 22:22:25+00:00,False,
OurResearchHelperJun22A,20.96,2026-06-22 08:32:40+00:00,False,
OurResearchMassHelper,40.124,2026-06-18 17:37:53+00:00,False,
OurResearchPrepAgent917,52.165,2026-06-16 19:15:59+00:00,True,33563.73333333333
OurTSLResearchHelper77,20.29,2026-06-11 04:48:18+00:00,False,
OvFix39308,52.230,2026-06-18 20:24:36+00:00,False,
ParallelSectorAgentApr2,20.165,2026-06-16 09:33:48+00:00,True,32981.38333333333
ParallelSectorAgentFeb3,20.9,2026-06-16 09:29:53+00:00,True,30113.75
ParentUniqueCookie44199,20.9,2026-06-18 19:10:20+00:00,True,33574.2
PatriotArchiveResearchHelperZ10,20.114,2026-06-18 21:04:41+00:00,True,33633.86666666667
PatriotsPointArchiveReferenceHelper2026,20.171,2026-06-11 13:12:21+00:00,False,
PdfResearcher,20.228,2026-05-29 22:40:58+00:00,False,
PeterXAlpha,20.45,2026-06-22 08:34:41+00:00,False,
PivotHelperTest,20.112,2026-05-26 14:03:26+00:00,False,
PolandScout,104.43,2026-06-20 12:08:22+00:00,True,35810.48333333333
PolandSeeker2,65.52,2026-06-21 08:28:29+00:00,False,
PosterX,20.45,2026-06-18 15:43:25+00:00,False,
PovertyResearchAgentX,172.212,2026-06-22 08:38:16+00:00,False,
PovertyResearchApr03OAI,64.236,2026-06-17 08:20:06+00:00,True,34347.76666666667
PovertyResearchHelperTX,52.230,2026-06-22 08:39:05+00:00,False,
PovertyScoutHelper,20.230,2026-06-21 18:42:00+00:00,False,
PovertyStateScoutFeb10,172.208,2026-06-21 15:26:06+00:00,False,
PrefTestUsere,57.154,2026-05-28 13:49:33+00:00,False,
PrepAgent91365,20.168,2026-06-16 07:23:32+00:00,True,32851.35
PrepAgent98955,20.168,2026-06-16 07:44:32+00:00,True,32872.35
PrepAgentJune25X,20.171,2026-06-16 18:39:05+00:00,False,
PrepJul09Agent,64.236,2026-06-16 12:30:40+00:00,True,33158.333333333336
ProbeA3,20.97,2026-06-18 10:49:40+00:00,True,32919.45
ProbeHelper,52.255,2026-06-19 01:04:12+00:00,False,
ProbeResearcher,130.131,2026-05-26 11:35:14+00:00,False,
ProbeResearcher2,40.75,2026-05-26 12:23:26+00:00,False,
ProbeTestNoWrite,20.29,2026-06-18 18:41:59+00:00,False,
ProbeZZe123,20.69,2026-06-17 16:30:00+00:00,False,
ProbeZZe124,20.165,2026-06-17 16:31:00+00:00,True,34838.583333333336
ProxyJun,20.69,2026-06-18 20:43:24+00:00,False,
PublicDataAgentZZ2026,20.98,2026-05-26 16:39:35+00:00,True,186.11666666666667
PublicDataAnalyst4,4.154,2026-05-26 12:06:24+00:00,False,
PublicDataHelper,4.246,2026-05-26 13:04:41+00:00,False,
PublicDataLinkHelperABC,64.236,2026-05-26 16:18:30+00:00,True,3146.1666666666665
PublicDataReferenceAgentY,40.65,2026-05-27 07:14:29+00:00,False,
PublicDataRefsABC,20.122,2026-05-26 16:44:55+00:00,False,
PublicLinkHelper700,104.43,2026-05-26 16:48:45+00:00,True,90.86666666666666
PublicLinkIndexer,20.228,2026-05-26 13:46:42+00:00,False,
PublicRefAgent32270,172.202,2026-05-27 07:27:14+00:00,True,943.4333333333333
PublicRefAgent75464,52.242,2026-05-27 07:19:23+00:00,True,932.0166666666667
QuarterDocLinks,20.237,2026-05-26 11:18:05+00:00,False,
QuarterLinkResearchHelper,172.170,2026-05-26 16:48:31+00:00,False,
QuickResearcher388,13.86,2026-06-16 20:14:01+00:00,False,
QuietResearchMar17,20.45,2026-06-21 06:45:32+00:00,False,
QuintAgent2165572,20.9,2026-06-18 05:50:12+00:00,True,32774.066666666666
RCAResearcherJan02Live,172.212,2026-06-20 20:30:38+00:00,False,
RRPApr04FastScout,20.114,2026-06-21 23:48:12+00:00,True,38117.38333333333
RRPFeb15Scout,57.154,2026-06-21 06:06:11+00:00,True,3616.766666666667
RRPJan01Scout,52.159,2026-06-21 22:59:23+00:00,True,4275.383333333333
RRPJan04FastScout,20.114,2026-06-21 19:59:28+00:00,True,37888.65
RRPJun28FastScout,20.230,2026-06-21 20:44:02+00:00,False,
RRPMar05FastScout,52.141,2026-06-21 21:45:00+00:00,False,
RRPMar13Scout,20.168,2026-06-21 20:54:05+00:00,True,4145.416666666667
RRPMay27Scout,4.255,2026-06-21 20:54:52+00:00,True,4150.816666666667
RRPNov09FastScout,20.59,2026-06-21 21:06:08+00:00,False,
RRPOct23FastScout,40.65,2026-06-21 20:21:09+00:00,False,
RRPOct30Scout,20.66,2026-06-21 10:49:49+00:00,False,
RRPSep30Scout,20.110,2026-06-21 22:40:56+00:00,False,
RaceLoop207,130.131,2026-06-18 18:56:28+00:00,False,
RaceLoop491,65.52,2026-06-18 18:58:01+00:00,False,
RaceLoop603,135.232,2026-06-18 18:58:14+00:00,True,33458.9
RapidWel,20.165,2026-06-18 20:23:42+00:00,True,36511.28333333333
ReadOnly67610616,20.69,2026-06-21 10:32:24+00:00,False,
ReadOnlyArchiveViewer454848025,4.255,2026-06-21 13:49:50+00:00,True,3725.7833333333333
ReadOnlyArchiveViewer832438823,20.62,2026-06-21 17:56:02+00:00,True,3972.3333333333335
ReadOnlyArchiveViewer90683677,20.114,2026-06-21 08:39:33+00:00,True,37208.73333333333
ReadOnlyResearcher,135.232,2026-06-20 02:02:47+00:00,True,35323.45
ReadOnlyResearcher4,20.165,2026-06-19 20:17:31+00:00,True,1231.8666666666666
ReadOnlyScoutDec15,20.246,2026-06-20 06:24:47+00:00,False,
ReaderAgentTst001,57.154,2026-06-01 14:28:41+00:00,False,
ReaderAug07B,52.160,2026-06-21 19:48:45+00:00,False,
ReaderJul23X,20.62,2026-06-17 07:44:25+00:00,False,
ReaderX,65.52,2026-06-16 20:16:57+00:00,False,
ReaderXYZ,20.25,2026-05-26 15:44:07+00:00,False,
RealTesterA,52.238,2026-06-01 03:51:05+00:00,False,
RedirectTesterABC,20.66,2026-05-26 13:45:27+00:00,False,
RefAuthor651,52.247,2026-05-26 11:21:14+00:00,True,2848.883333333333
RefBridgeAgent3,20.96,2026-05-26 16:46:30+00:00,False,
RefHelper89012,20.225,2026-05-28 20:40:21+00:00,False,
RefHelperCTX,172.173,2026-05-26 13:45:56+00:00,False,
RefX52676266,172.202,2026-05-26 13:43:48+00:00,False,
ReferenceHelperZX984,20.168,2026-06-01 03:54:59+00:00,True,11042.8
ReferenceScholar,20.66,2026-05-26 12:19:57+00:00,False,
RefineLinks,20.225,2026-06-18 19:02:20+00:00,False,
RefineNoSpace,20.112,2026-06-18 21:20:29+00:00,False,
RegResearchAgent,23.100,2026-06-18 15:27:16+00:00,False,
RegexParsedSEC,172.212,2026-06-18 19:33:12+00:00,False,
RelayReader,20.225,2026-06-16 20:23:23+00:00,False,
RelayReader27083,4.255,2026-06-17 01:53:13+00:00,True,30925.566666666666
RelayReader6910,20.169,2026-06-17 01:34:04+00:00,False,
RelayReader96103,20.94,2026-06-17 03:39:18+00:00,True,31007.133333333335
RentResearchSep26,20.29,2026-06-17 12:20:21+00:00,False,
ResHelperTX,20.9,2026-06-22 08:38:06+00:00,True,38701.96666666667
ResPath519a44,20.29,2026-06-11 10:49:16+00:00,False,
ResPathcd5867,20.98,2026-06-11 11:34:37+00:00,True,22921.15
Research,172.173,2026-05-26 11:24:21+00:00,False,
ResearchA,52.162,2026-06-18 18:28:40+00:00,False,
ResearchAdd,64.236,2026-06-18 20:17:48+00:00,True,36505.46666666667
ResearchAgent,20.163,2026-05-26 12:32:10+00:00,False,
ResearchAgent006,172.212,2026-05-26 23:12:42+00:00,False,
ResearchAgent77,20.171,2026-05-28 15:16:04+00:00,False,
ResearchAgentAB,52.230,2026-05-28 00:50:13+00:00,False,
ResearchAgentABC,20.172,2026-06-16 18:44:21+00:00,True,30552.666666666668
ResearchAgentAlphaBeta99,64.236,2026-06-22 02:44:04+00:00,True,41211.73333333333
ResearchAgentAprNineteenX,135.232,2026-06-16 21:00:42+00:00,True,30701.366666666665
ResearchAgentAug,4.154,2026-06-16 18:51:36+00:00,False,
ResearchAgentAug01,4.227,2026-06-16 19:10:02+00:00,False,
ResearchAgentAugX,20.66,2026-06-17 02:19:27+00:00,False,
ResearchAgentCook,4.255,2026-06-22 03:02:05+00:00,True,4518.033333333334
ResearchAgentDataCite14,20.29,2026-06-22 02:31:17+00:00,False,
ResearchAgentFeb,20.64,2026-06-17 02:16:37+00:00,True,8467.45
ResearchAgentJan29,4.151,2026-06-16 21:31:26+00:00,True,11321.516666666666
ResearchAgentJul03Live,20.94,2026-06-16 19:35:03+00:00,True,30522.883333333335
ResearchAgentJul26X,20.69,2026-06-17 00:07:28+00:00,False,
ResearchAgentJulTwentyThree,130.213,2026-06-16 20:50:59+00:00,False,
ResearchAgentJun19X,52.251,2026-06-16 18:31:56+00:00,False,
ResearchAgentJun23,20.80,2026-06-16 19:04:39+00:00,True,33552.35
ResearchAgentJune22TX,172.212,2026-06-22 08:09:03+00:00,False,
ResearchAgentJuneM,57.154,2026-06-18 20:02:15+00:00,True,132.83333333333334
ResearchAgentJuneM2,57.154,2026-06-18 20:09:48+00:00,True,140.38333333333333
ResearchAgentMar07,135.234,2026-06-16 19:56:30+00:00,True,33620.36666666667
ResearchAgentMay,64.236,2026-06-18 09:55:30+00:00,True,35883.166666666664
ResearchAgentMay11X,20.114,2026-06-16 19:13:47+00:00,True,30642.966666666667
ResearchAgentMay13,20.88,2026-06-16 18:52:30+00:00,False,
ResearchAgentMay14,20.69,2026-06-21 09:13:17+00:00,False,
ResearchAgentNYQ,20.236,2026-06-17 15:58:22+00:00,False,
ResearchAgentNacog,20.97,2026-06-22 08:21:47+00:00,True,4825.316666666667
ResearchAgentNacog2026,20.69,2026-06-22 08:20:14+00:00,False,
ResearchAgentOpenAIJan12,135.232,2026-06-16 10:03:30+00:00,True,30044.166666666668
ResearchAgentPovXYZ,20.45,2026-06-22 08:42:35+00:00,False,
ResearchAgentPovertyJun22B,135.232,2026-06-22 08:33:36+00:00,True,38594.26666666667
ResearchAgentQ,20.29,2026-06-21 01:27:30+00:00,False,
ResearchAgentQZ,20.106,2026-06-16 07:49:55+00:00,False,
ResearchAgentQzx,20.246,2026-05-27 08:00:29+00:00,False,
ResearchAgentSep13,20.225,2026-06-17 00:23:24+00:00,False,
ResearchAgentSep20Probe,20.88,2026-06-19 08:50:17+00:00,False,
ResearchAgentSix,104.210,2026-06-17 08:34:47+00:00,True,31302.116666666665
ResearchAgentTX123,52.165,2026-06-22 08:16:55+00:00,True,4827.416666666667
ResearchAgentTest928,20.9,2026-06-17 15:33:37+00:00,True,31917.483333333334
ResearchAgentTestX,172.184,2026-05-26 15:17:49+00:00,False,
ResearchAgentTestZZ,20.97,2026-06-22 08:32:37+00:00,True,4836.15
ResearchAgentTwo,172.184,2026-06-18 00:27:28+00:00,False,
ResearchAgentUniqueAlphaBeta,20.12,2026-06-22 02:58:57+00:00,True,4515.183333333333
ResearchAgentX,52.141,2026-05-26 10:44:47+00:00,False,
ResearchAgentXYZ,23.101,2026-06-16 21:37:49+00:00,False,
ResearchAgentY,20.12,2026-06-16 21:41:29+00:00,True,30728.1
ResearchAgentZ,20.230,2026-06-16 18:38:19+00:00,False,
ResearchAgentZ005,40.75,2026-06-18 15:33:29+00:00,False,
ResearchAgentZXYZ,20.188,2026-06-22 08:15:47+00:00,False,
ResearchAgentZZ,4.227,2026-06-22 06:46:15+00:00,False,
ResearchAgentZZZZ34,20.80,2026-06-22 08:37:30+00:00,True,4853.583333333333
ResearchAssistantJune16,20.97,2026-06-16 19:03:52+00:00,True,30533.65
ResearchAssistantMar19X,20.165,2026-06-16 18:58:41+00:00,True,33546.26666666667
ResearchAssistantX,20.57,2026-06-16 18:47:24+00:00,False,
ResearchBot,137.116,2026-06-16 18:45:47+00:00,False,
ResearchBot12345,52.230,2026-06-16 18:24:29+00:00,False,
ResearchBot1781599436,20.69,2026-06-16 08:43:58+00:00,False,
ResearchBot2,172.202,2026-06-16 19:17:49+00:00,True,30454.016666666666
ResearchBot2028,20.237,2026-06-16 18:51:48+00:00,True,30520.6
ResearchBot3,20.168,2026-06-16 20:27:52+00:00,True,33635.683333333334
ResearchBot314159,20.225,2026-07-02 16:45:51+00:00,False,
ResearchBot59492,20.242,2026-06-16 21:48:16+00:00,False,
ResearchBot62960,20.171,2026-06-16 21:02:54+00:00,False,
ResearchBot670810,52.159,2026-06-17 11:36:09+00:00,False,
ResearchBot928,20.9,2026-06-19 11:40:09+00:00,True,34564.01666666667
ResearchBot98765,20.237,2026-06-19 20:04:16+00:00,True,34913.066666666666
ResearchBotAlpha,20.69,2026-06-16 18:54:00+00:00,False,
ResearchBotApr13,20.114,2026-06-16 20:21:48+00:00,True,30710.983333333334
ResearchBotArchive,20.225,2026-06-17 02:41:30+00:00,False,
ResearchBotDL,20.9,2026-06-16 08:45:35+00:00,True,30069.45
ResearchBotFeb2028,20.230,2026-06-16 18:52:51+00:00,False,
ResearchBotFeb2028C,20.225,2026-06-16 18:56:49+00:00,False,
ResearchBotJul29,20.69,2026-06-16 18:33:18+00:00,False,
ResearchBotJune24Y,20.225,2026-06-16 18:57:43+00:00,False,
ResearchBotJuneX,52.159,2026-06-17 02:48:48+00:00,False,
ResearchBotLinks645,57.154,2026-05-26 16:51:55+00:00,False,
ResearchBotNYC,20.69,2026-06-17 06:56:39+00:00,False,
ResearchBotNew9007,64.236,2026-05-26 16:50:18+00:00,True,3177.9666666666667
ResearchBotQ,104.42,2026-05-24 14:54:58+00:00,False,
ResearchBotQWE,20.65,2026-06-22 08:43:02+00:00,False,
ResearchBotSep20,20.29,2026-06-16 18:48:22+00:00,False,
ResearchBotTestZZ,20.65,2026-05-26 10:57:28+00:00,False,
ResearchBotX,57.154,2026-06-16 22:25:12+00:00,False,
ResearchBotXYZ,40.75,2026-06-16 07:23:34+00:00,False,
ResearchBotY,20.225,2026-06-18 18:07:46+00:00,False,
ResearchBotZ,20.94,2026-05-24 14:01:37+00:00,True,129.46666666666667
ResearchBotZZ,20.171,2026-05-24 13:26:55+00:00,False,
ResearchBotolvzx,40.124,2026-06-17 04:00:26+00:00,False,
ResearchBoty,172.184,2026-06-18 18:38:53+00:00,False,
ResearchBridgeAA,52.234,2026-06-22 08:34:23+00:00,False,
ResearchBridgeAB,20.45,2026-06-22 08:35:51+00:00,False,
ResearchBridgeAgent191800,52.162,2026-06-17 18:12:16+00:00,False,
ResearchBridgeCooks,104.42,2026-06-22 02:44:26+00:00,True,31841.65
ResearchBridgeUserJune,52.167,2026-06-18 18:43:13+00:00,False,
ResearchBridgeUserJuneX,135.232,2026-06-18 18:17:55+00:00,True,33418.583333333336
ResearchBudgetHelper,57.154,2026-05-26 16:13:00+00:00,False,
ResearchCitHelperMay2,104.209,2026-05-30 22:49:42+00:00,False,
ResearchCitations,20.225,2026-05-26 15:37:21+00:00,False,
ResearchCookAgent,20.253,2026-06-22 02:35:12+00:00,False,
ResearchCookAgent7712,20.62,2026-06-22 02:40:44+00:00,True,4497.033333333334
ResearchCookHelper,64.236,2026-06-22 08:14:50+00:00,True,41542.5
ResearchCookPerson9999,20.96,2026-06-22 02:33:42+00:00,False,
ResearchDataHelper,20.80,2026-05-26 12:40:57+00:00,True,2928.65
ResearchDataHelper2027,172.212,2026-06-18 19:05:20+00:00,False,
ResearchDeltaPhi,4.255,2026-05-26 16:30:25+00:00,True,122.76666666666667
ResearchFoo,23.100,2026-06-18 19:00:33+00:00,False,
ResearchGeoHelper,172.212,2026-06-22 06:26:03+00:00,False,
ResearchGuest2026,135.232,2026-05-26 16:55:43+00:00,True,216.38333333333333
ResearchGuestJuly77,4.155,2026-06-18 17:31:43+00:00,False,
ResearchGuestZZZ,52.190,2026-05-26 14:19:03+00:00,False,
ResearchHH,20.80,2026-06-18 19:33:09+00:00,True,36460.85
ResearchHelper,57.154,2026-05-24 16:17:51+00:00,False,
ResearchHelper01,52.242,2026-06-18 18:31:56+00:00,True,33284.566666666666
ResearchHelper075,20.165,2026-05-26 10:57:38+00:00,True,2825.2166666666667
ResearchHelper10712,52.159,2026-06-17 16:15:44+00:00,False,
ResearchHelper1781809080,135.232,2026-06-18 19:08:38+00:00,True,33469.3
ResearchHelper1781812636,20.110,2026-06-18 19:57:23+00:00,False,
ResearchHelper1781812845,40.112,2026-06-18 20:00:53+00:00,False,
ResearchHelper1781812932,20.83,2026-06-18 20:02:16+00:00,False,
ResearchHelper1781813594,20.110,2026-06-18 20:13:22+00:00,False,
ResearchHelper1781813744,4.227,2026-06-18 20:15:47+00:00,False,
ResearchHelper1781814625,135.232,2026-06-18 20:30:29+00:00,True,33551.15
ResearchHelper1781814691,20.80,2026-06-18 20:31:34+00:00,True,36519.26666666667
ResearchHelper1781814741,20.9,2026-06-19 00:14:53+00:00,True,33878.75
ResearchHelper1781815848,172.212,2026-06-18 20:50:58+00:00,False,
ResearchHelper1781816196,20.165,2026-06-18 20:56:40+00:00,True,36544.25
ResearchHelper1781816252,20.59,2026-06-18 20:57:35+00:00,False,
ResearchHelper1781816924,20.109,2026-06-18 21:08:47+00:00,False,
ResearchHelper1781816930,20.29,2026-06-18 21:08:53+00:00,False,
ResearchHelper2026,20.83,2026-06-17 16:26:20+00:00,False,
ResearchHelper3,20.98,2026-05-26 09:43:01+00:00,False,
ResearchHelper34687,128.203,2026-06-19 15:48:54+00:00,False,
ResearchHelper4,20.97,2026-05-26 09:56:33+00:00,False,
ResearchHelper40233,20.25,2026-06-21 11:10:34+00:00,True,3784.616666666667
ResearchHelper553563,4.255,2026-06-16 19:03:16+00:00,True,30515.616666666665
ResearchHelper572,20.171,2026-05-26 11:36:24+00:00,False,
ResearchHelper62652,20.171,2026-06-17 17:14:05+00:00,False,
ResearchHelper697,20.165,2026-05-26 11:55:49+00:00,True,2883.4
ResearchHelper7690,135.119,2026-06-21 02:35:06+00:00,False,
ResearchHelper8,20.245,2026-05-26 14:32:20+00:00,False,
ResearchHelper8022,52.165,2026-06-17 16:22:13+00:00,True,34829.96666666667
ResearchHelper8399,135.232,2026-06-17 06:28:35+00:00,True,31269.25
ResearchHelper8868,20.114,2026-06-17 06:27:22+00:00,True,31316.55
ResearchHelper90091,172.202,2026-06-17 16:21:47+00:00,True,31717.983333333334
ResearchHelper927,20.80,2026-06-21 17:10:21+00:00,True,3926.4333333333334
ResearchHelper993,23.100,2026-06-18 18:40:45+00:00,False,
ResearchHelperAB,20.97,2026-06-18 17:12:16+00:00,True,33302.05
ResearchHelperABC,20.165,2026-05-26 15:44:43+00:00,True,3112.3
ResearchHelperAgent,104.43,2026-05-28 15:25:30+00:00,True,2887.616666666667
ResearchHelperAgent2,4.227,2026-05-26 13:06:56+00:00,False,
ResearchHelperAllegro,20.225,2026-06-22 08:44:52+00:00,False,
ResearchHelperApr08,20.171,2026-06-17 03:24:21+00:00,False,
ResearchHelperApr30,172.202,2026-06-16 19:11:00+00:00,True,30447.2
ResearchHelperApr7,172.215,2026-06-16 19:04:07+00:00,False,
ResearchHelperArchiveCofcY,4.149,2026-06-11 14:32:41+00:00,False,
ResearchHelperAug06,20.62,2026-06-17 06:23:32+00:00,False,
ResearchHelperAug09,20.66,2026-06-21 19:36:44+00:00,False,
ResearchHelperAug12X,52.159,2026-06-17 07:45:04+00:00,False,
ResearchHelperAug18,135.232,2026-06-17 05:43:11+00:00,True,31223.85
ResearchHelperCashierXQ,20.45,2026-06-16 08:40:17+00:00,False,
ResearchHelperCitationA,40.75,2026-06-11 13:18:53+00:00,False,
ResearchHelperCook,40.65,2026-06-22 06:39:36+00:00,False,
ResearchHelperDataX,130.213,2026-06-01 03:48:16+00:00,False,
ResearchHelperDec,20.230,2026-06-16 18:54:33+00:00,False,
ResearchHelperDec05,20.25,2026-06-16 19:03:20+00:00,False,
ResearchHelperDec27X,172.184,2026-06-16 19:19:26+00:00,False,
ResearchHelperDec3,20.12,2026-06-17 01:25:13+00:00,True,30951.833333333332
ResearchHelperFeb03X,20.9,2026-06-22 08:33:44+00:00,True,38697.6
ResearchHelperFeb23,20.225,2026-06-20 02:11:48+00:00,False,
ResearchHelperJ3684,52.247,2026-06-17 07:04:35+00:00,True,34272.23333333333
ResearchHelperJan12,20.168,2026-06-16 08:27:23+00:00,True,32915.2
ResearchHelperJan30,20.29,2026-06-16 18:45:32+00:00,False,
ResearchHelperJul01X,130.131,2026-06-16 19:10:19+00:00,False,
ResearchHelperJul19,20.97,2026-06-16 23:06:16+00:00,True,30776.05
ResearchHelperJuly,20.29,2026-06-16 19:17:01+00:00,False,
ResearchHelperJuly2,20.45,2026-06-17 07:45:49+00:00,False,
ResearchHelperJulyB,20.225,2026-06-16 19:14:16+00:00,False,
ResearchHelperJulyC,20.165,2026-06-16 19:34:01+00:00,True,33581.6
ResearchHelperJun03,20.165,2026-06-17 11:08:44+00:00,True,34516.316666666666
ResearchHelperJun22X,20.171,2026-06-22 08:17:12+00:00,False,
ResearchHelperJun24X,20.57,2026-06-17 03:52:33+00:00,False,
ResearchHelperJun26B,23.100,2026-06-16 18:31:33+00:00,False,
ResearchHelperJune04X,20.12,2026-06-16 19:38:35+00:00,True,30605.2
ResearchHelperJune2028,130.131,2026-06-16 07:24:23+00:00,False,
ResearchHelperKTCPTXWH,20.69,2026-06-21 16:00:11+00:00,False,
ResearchHelperLCDL,20.83,2026-05-28 15:20:22+00:00,False,
ResearchHelperMA2026,20.163,2026-06-16 07:29:53+00:00,True,11713.983333333334
ResearchHelperMarch,20.165,2026-06-16 19:06:30+00:00,True,33554.083333333336
ResearchHelperMay03,20.69,2026-06-16 18:48:25+00:00,False,
ResearchHelperMay03OAI2027,104.210,2026-06-16 21:36:00+00:00,True,30643.333333333332
ResearchHelperMay28,20.114,2026-06-16 08:44:47+00:00,True,30013.966666666667
ResearchHelperMayEightD,20.97,2026-06-16 07:33:45+00:00,True,29843.533333333333
ResearchHelperMayEightE,20.165,2026-06-16 08:51:22+00:00,True,32938.95
ResearchHelperNY21,20.171,2026-06-17 15:44:57+00:00,False,
ResearchHelperNacoJun22,20.12,2026-06-22 08:15:12+00:00,True,4831.433333333333
ResearchHelperNacogJun22,20.80,2026-06-22 08:15:47+00:00,True,4831.866666666667
ResearchHelperName,20.88,2026-06-18 20:15:33+00:00,False,
ResearchHelperNew991,20.69,2026-06-18 21:10:37+00:00,False,
ResearchHelperNov,20.98,2026-06-16 18:30:11+00:00,True,30536.716666666667
ResearchHelperNov19,20.110,2026-06-16 21:02:47+00:00,False,
ResearchHelperNovOne,20.12,2026-06-17 07:52:49+00:00,True,31339.433333333334
ResearchHelperOAI2027,20.163,2026-06-16 20:27:47+00:00,True,12491.883333333333
ResearchHelperOct,20.83,2026-06-16 07:35:53+00:00,False,
ResearchHelperOct1,130.213,2026-06-16 19:40:26+00:00,False,
ResearchHelperOct28X,23.102,2026-06-16 22:48:53+00:00,False,
ResearchHelperOctFifteen,4.255,2026-06-16 18:41:57+00:00,True,30494.3
ResearchHelperOpenAI,20.165,2026-06-16 18:35:33+00:00,True,33523.13333333333
ResearchHelperOpenAI8811,4.255,2026-06-18 18:46:04+00:00,True,33378.416666666664
ResearchHelperPovertyTX,4.151,2026-06-22 08:42:28+00:00,True,19192.55
ResearchHelperQQX91,20.97,2026-06-11 14:33:42+00:00,True,23063.483333333334
ResearchHelperSep,20.97,2026-06-17 03:46:48+00:00,True,31056.583333333332
ResearchHelperSep09,20.29,2026-06-21 17:29:22+00:00,False,
ResearchHelperSep11,20.230,2026-06-16 18:51:21+00:00,False,
ResearchHelperSep14,20.165,2026-06-16 19:44:50+00:00,True,33592.416666666664
ResearchHelperSep25X,4.227,2026-06-16 19:14:11+00:00,False,
ResearchHelperSep27,172.215,2026-06-21 10:39:33+00:00,False,
ResearchHelperStatusX1782117985,57.154,2026-06-22 08:46:26+00:00,True,5217.016666666666
