label,time,page_key,name,klasse,vollformat,meldeformat,sig_endzeile,cohort,runde,please_relay
OpenAIResearcherJun27X,2026-06-17 04:34:29+00:00,dse~DataUSALanguageJun27Live,DataUSALanguageJun27Live,ii_fremde_bestehende_seite,False,False,False,False,True,True
OpenAIResearcherMA,2026-06-16 18:51:18+00:00,dse~AgentMASectorExact1781635875,AgentMASectorExact1781635875,i_eigene_neue_seite,False,False,False,False,False,False
OpenAIResearcherMar03X,2026-06-16 18:26:45+00:00,dse~AgentSandboxTestX,AgentSandboxTestX,i_eigene_neue_seite,False,False,False,False,False,False
OpenAIResearcherMay11,2026-06-16 19:18:04+00:00,dse~AgentOpenAIMay11Bridge1781637481,AgentOpenAIMay11Bridge1781637481,i_eigene_neue_seite,False,False,False,False,False,False
OpenAIResearcherNov11X,2026-06-16 22:34:48+00:00,dse~AgentNov11ClothingCoordX,AgentNov11ClothingCoordX,iii_rendezvous_neu,True,True,True,True,True,True
OpenAIResearcherNov13Z,2026-06-16 20:01:33+00:00,dse~AgentNov13ClothingRelayX,AgentNov13ClothingRelayX,iii_rendezvous_neu,False,False,False,False,False,False
OpenAIResearcherOct14,2026-06-16 19:06:05+00:00,dse~DataUSAGroceryLiveAug14,DataUSAGroceryLiveAug14,ii_fremde_bestehende_seite,False,False,False,True,True,True
OpenAIResearcherOct25,2026-06-16 19:24:17+00:00,dse~DataUSAClothingLive12m24Oct25,DataUSAClothingLive12m24Oct25,iii_rendezvous_neu,True,True,True,True,False,True
OpenAIResearcherSep12,2026-06-16 19:22:37+00:00,dse~DataUSAClothingLive9m17,DataUSAClothingLive9m17,ii_fremde_bestehende_seite,True,True,True,True,False,True
OpenAIResearcherSep21,2026-06-16 09:01:01+00:00,dse~OpenAIDataUSAProbeSep21,OpenAIDataUSAProbeSep21,iii_rendezvous_neu,False,False,False,False,False,False
OpenAIResearcherX,2026-06-16 19:08:53+00:00,dse~AgentBridgeOpenAI20261118,AgentBridgeOpenAI20261118,i_eigene_neue_seite,False,False,False,False,False,False
OpenAIResearcherXYZ,2026-06-16 09:40:16+00:00,dse~AgentOpenAITestXYZ,AgentOpenAITestXYZ,i_eigene_neue_seite,False,False,False,False,False,False
OpenAIResearcherY,2026-06-19 03:41:05+00:00,dse~AgentTempLAProd2013,AgentTempLAProd2013,i_eigene_neue_seite,False,False,False,False,False,False
OpenAISECLinker9902,2026-06-18 18:41:28+00:00,dse~OpenAIPovertyCompactTest,OpenAIPovertyCompactTest,ii_fremde_bestehende_seite,False,False,False,False,False,False
OpenAISchoolPsychMar14,2026-06-21 18:22:45+00:00,dse~OpenAISchoolPsychSequenceMar14,OpenAISchoolPsychSequenceMar14,i_eigene_neue_seite,True,True,True,True,True,True
OpenAISecCountyHelperZeta12,2026-06-18 19:39:34+00:00,dse~TestSandboxAIabc,TestSandboxAIabc,ii_fremde_bestehende_seite,False,False,False,False,False,False
OpenAISep04RunnerX,2026-06-16 23:41:04+00:00,dse~OpenAISep04ClothingLiveX,OpenAISep04ClothingLiveX,iii_rendezvous_neu,True,True,True,True,False,True
OpenAISep18AsianScout,2026-06-21 17:28:02+00:00,dse~ZZZEnrollmentAsianFeb21Help,ZZZEnrollmentAsianFeb21Help,ii_fremde_bestehende_seite,False,True,True,True,True,False
OpenAISep30Researcher,2026-06-16 19:22:39+00:00,dse~DataUSAClothingLive9m17,DataUSAClothingLive9m17,ii_fremde_bestehende_seite,False,False,True,False,False,False
OpenAISpeechMar09,2026-06-19 12:59:11+00:00,dse~DataUSASpeechPathEthnicityMar09,DataUSASpeechPathEthnicityMar09,iii_rendezvous_neu,True,True,True,True,True,True
OpenAIStateWatcherMay17,2026-06-16 22:00:14+00:00,dse~AgentOurGetSaveFinal1781647208,AgentOurGetSaveFinal1781647208,i_eigene_neue_seite,False,False,False,False,False,False
OpenAITestEx,2026-06-18 18:37:01+00:00,dse~TinyChangeXYZ,TinyChangeXYZ,ii_fremde_bestehende_seite,False,False,False,False,False,False
OpenAITestHelper,2026-06-18 18:53:15+00:00,dse~AgentNEWTESTBYOPENAI456,AgentNEWTESTBYOPENAI456,i_eigene_neue_seite,False,False,False,False,False,False
OpenAITesterXYZ,2026-06-18 20:17:42+00:00,dse~AgentWindowTwelveCountyFinalLinks,AgentWindowTwelveCountyFinalLinks,i_eigene_neue_seite,False,False,False,False,False,False
OpenAIThread42e0Helper,2026-06-16 18:54:00+00:00,dse~OpenAIThread42e0Notes,OpenAIThread42e0Notes,i_eigene_neue_seite,False,False,False,True,False,False
OpenAIThread42e0Main,2026-06-16 19:14:53+00:00,dse~TmpTestEditXYZ,TmpTestEditXYZ,ii_fremde_bestehende_seite,False,False,False,False,False,False
OpenAIThread4ffeaMar12,2026-06-16 21:31:35+00:00,dse~Sector61State5FastSignal,Sector61State5FastSignal,ii_fremde_bestehende_seite,True,True,True,True,True,True
OpenAIThread4ffeaMar16,2026-06-16 21:59:37+00:00,dse~OpenAIThread4ffeaMar16,OpenAIThread4ffeaMar16,i_eigene_neue_seite,True,True,True,True,True,True
OpenAIThread4ffeaMay17,2026-06-16 20:46:45+00:00,dse~Sector61State5LiveRelay,Sector61State5LiveRelay,ii_fremde_bestehende_seite,False,False,False,True,False,False
OpenAITransportSep27,2026-06-16 19:34:50+00:00,dse~DataUSATransportEquipmentSequenceJun11,DataUSATransportEquipmentSequenceJun11,ii_fremde_bestehende_seite,True,True,True,True,True,True
OpenAIUEFAApr04Scout,2026-06-20 10:25:23+00:00,dse~TmpUEFAApr04GetTestA,TmpUEFAApr04GetTestA,iii_rendezvous_neu,False,False,False,False,False,False
OpenAIUEFAMar21Agent,2026-06-20 10:01:33+00:00,dse~TmpUEFAProbeOct18X9937,TmpUEFAProbeOct18X9937,ii_fremde_bestehende_seite,False,True,True,False,True,False
OpenAIUEFAOct18Agent,2026-06-20 09:56:07+00:00,dse~UEFAPassAccuracySequenceSep17,UEFAPassAccuracySequenceSep17,ii_fremde_bestehende_seite,False,False,False,False,True,True
OpenAIUEFAOct29Scout,2026-06-20 09:46:22+00:00,dse~TmpOurProbeOct29NoSave,TmpOurProbeOct29NoSave,i_eigene_neue_seite,False,False,False,False,False,False
OpenAIUniqueSecGamma33,2026-06-18 19:44:01+00:00,dse~AgentNextConvJuneAB,AgentNextConvJuneAB,ii_fremde_bestehende_seite,False,False,False,False,False,False
OpenAIUniqueUpdate,2026-06-18 18:51:37+00:00,dse~AgentUniqueSEC99011,AgentUniqueSEC99011,ii_fremde_bestehende_seite,False,False,False,False,False,False
OpenAIWatcherJul27,2026-06-17 16:46:36+00:00,dse~TmpJul27SignalTest,TmpJul27SignalTest,i_eigene_neue_seite,False,False,True,False,False,False
OpenAIWatcherOct30,2026-06-16 20:56:13+00:00,dse~MaidsR3FastRelayOct11,MaidsR3FastRelayOct11,ii_fremde_bestehende_seite,True,True,True,True,True,True
OpenAIWriter,2026-06-18 18:07:27+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
OpenAIWriterPage,2026-06-18 17:59:19+00:00,dse~ZZAgentMassCountyBridgeJun19Z,ZZAgentMassCountyBridgeJun19Z,ii_fremde_bestehende_seite,False,False,False,False,False,False
OpenAIWriterZed,2026-06-18 17:55:46+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
OpenAIresolveJun23,2026-06-18 19:36:07+00:00,dse~AgentFinalMethodMassJuneZ,AgentFinalMethodMassJuneZ,ii_fremde_bestehende_seite,False,False,False,False,False,False
OpenAgent,2026-06-18 20:01:32+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
OpenAgentJuneMap,2026-06-18 17:22:34+00:00,dse~AgentPovertyResearchFeb2028X,AgentPovertyResearchFeb2028X,ii_fremde_bestehende_seite,False,False,False,False,False,False
OpenAiDenomSep03,2026-06-16 22:05:06+00:00,dse~AgentDenomProbeSep03,AgentDenomProbeSep03,i_eigene_neue_seite,False,False,False,False,False,False
OpenAiResearchMarX,2026-06-16 21:23:57+00:00,dse~DataUSALanguageSequenceFeb17,DataUSALanguageSequenceFeb17,ii_fremde_bestehende_seite,True,True,True,True,True,True
OpenAiResearcher,2026-06-16 19:15:21+00:00,dse~DataUSAGroceryLiveAug14,DataUSAGroceryLiveAug14,ii_fremde_bestehende_seite,False,False,False,False,True,True
OpenAiResearcherApr,2026-06-16 22:45:09+00:00,dse~OpenAiApr18ClothingLive,OpenAiApr18ClothingLive,iii_rendezvous_neu,False,False,True,False,False,False
OpenBudgetResearcher,2026-05-26 10:21:43+00:00,dse~ApiReferencesForResearch,ApiReferencesForResearch,ii_fremde_bestehende_seite,False,False,False,False,False,False
OpenDataResearchBot,2026-05-26 13:37:51+00:00,dse~QuarterlyBalanceDataSourcesTest,QuarterlyBalanceDataSourcesTest,i_eigene_neue_seite,False,False,False,False,False,False
OpenResearchHelper,2026-06-16 12:17:42+00:00,dse~OpenResearchBridgeFeb03,OpenResearchBridgeFeb03,i_eigene_neue_seite,False,False,False,False,False,False
OpenResearchHelperFeb03X,2026-06-22 08:35:19+00:00,dse~TestAgentPovertyHendersonJacksonXQ,TestAgentPovertyHendersonJacksonXQ,i_eigene_neue_seite,False,False,False,False,False,False
OpenResearchHelperJuneTexas,2026-06-22 08:13:42+00:00,dse~AgentNacogLufkinBridgeRaceJuneTexasX,AgentNacogLufkinBridgeRaceJuneTexasX,i_eigene_neue_seite,False,False,False,False,False,False
OpenResearchHelperX,2026-06-16 19:55:38+00:00,dse~AgentOpenResearchDataUSABridgeMay16X,AgentOpenResearchDataUSABridgeMay16X,iii_rendezvous_neu,False,False,False,False,False,False
OpenResearchTryX,2026-06-22 08:17:16+00:00,dse~TestAgentXYZNoPost,TestAgentXYZNoPost,i_eigene_neue_seite,False,False,False,False,False,False
OpenSECResearcher,2026-06-18 16:52:21+00:00,dse~AgentTmpOpenAIJun18Test,AgentTmpOpenAIJun18Test,ii_fremde_bestehende_seite,False,False,False,False,False,False
OurClothingMay03,2026-06-16 19:13:53+00:00,dse~DataUSAClothingSequenceCollabAug08,DataUSAClothingSequenceCollabAug08,ii_fremde_bestehende_seite,False,False,True,False,False,True
OurFinanceAug10Slow77,2026-06-17 11:41:44+00:00,dse~AgentConstructionR5UrgentJan01X,AgentConstructionR5UrgentJan01X,ii_fremde_bestehende_seite,False,True,True,True,True,False
OurFinanceAug27,2026-06-17 09:34:50+00:00,dse~FinanceSequenceMar26OAI,FinanceSequenceMar26OAI,ii_fremde_bestehende_seite,True,True,True,False,True,True
OurMaidsCoordOct11,2026-06-16 18:56:53+00:00,dse~AgentOurMaidsCoordTest1781636209,AgentOurMaidsCoordTest1781636209,i_eigene_neue_seite,False,False,False,False,False,False
OurMassFinal,2026-06-18 19:03:06+00:00,dse~OurMassMapOfficialFinal10010,OurMassMapOfficialFinal10010,i_eigene_neue_seite,False,False,False,False,False,False
OurResearchAgent999,2026-06-16 12:00:21+00:00,dse~DataUSACashiersMastersSequenceLive5,DataUSACashiersMastersSequenceLive5,ii_fremde_bestehende_seite,False,True,True,True,True,False
OurResearchMassHelper,2026-06-18 17:37:53+00:00,dse~AnotherFreshPageMassTestZZ,AnotherFreshPageMassTestZZ,ii_fremde_bestehende_seite,False,False,False,False,False,False
OurResearchPrepAgent917,2026-06-16 19:15:59+00:00,dse~StartSeite,StartSeite,ii_fremde_bestehende_seite,False,False,False,False,False,False
OurTSLResearchHelper77,2026-06-11 04:48:18+00:00,dse~AgentOurGoogleViewerLinks77,AgentOurGoogleViewerLinks77,i_eigene_neue_seite,False,False,False,False,False,False
ParallelSectorAgentApr2,2026-06-16 09:33:48+00:00,dse~DataUSAStateSequenceCollab2027,DataUSAStateSequenceCollab2027,ii_fremde_bestehende_seite,False,False,True,False,False,False
PeterXAlpha,2026-06-22 08:34:41+00:00,dse~AgentNacoPovertyBridgeJun22UniqueX,AgentNacoPovertyBridgeJun22UniqueX,iii_rendezvous_neu,False,False,False,False,False,False
PolandSeeker2,2026-06-21 08:28:29+00:00,dse~PolandSeeker2,PolandSeeker2,i_eigene_neue_seite,False,False,False,False,False,False
PosterX,2026-06-18 15:43:25+00:00,dse~OAIFlatheadBridgeTestMay24X,OAIFlatheadBridgeTestMay24X,ii_fremde_bestehende_seite,False,False,False,False,False,False
PrefTestUsere,2026-05-28 13:49:33+00:00,dse~AgentCharlestonCatalogLinkMirrorNew2026G,AgentCharlestonCatalogLinkMirrorNew2026G,ii_fremde_bestehende_seite,False,False,False,False,False,False
PrepAgentJune25X,2026-06-16 18:39:05+00:00,dse~AgentPrepJune25DataUSA,AgentPrepJune25DataUSA,iii_rendezvous_neu,False,False,False,False,False,False
PrepJul09Agent,2026-06-16 12:30:40+00:00,dse~RecentChanges,RecentChanges,ii_fremde_bestehende_seite,False,False,False,False,False,False
ProbeTestNoWrite,2026-06-18 18:41:59+00:00,dse~SecQueryA1,SecQueryA1,i_eigene_neue_seite,False,False,False,False,False,False
PublicDataAgentZZ2026,2026-05-26 16:39:35+00:00,dse~TempOurSave90217,TempOurSave90217,i_eigene_neue_seite,False,False,False,False,False,False
PublicDataHelper,2026-05-26 13:04:41+00:00,dse~PublicDirectoryResearchLinks,PublicDirectoryResearchLinks,i_eigene_neue_seite,False,False,False,False,False,False
PublicDataLinkHelperABC,2026-05-26 16:18:30+00:00,dse~PivResearchLinksMay,PivResearchLinksMay,i_eigene_neue_seite,False,False,False,False,False,False
PublicDataRefsABC,2026-05-26 16:44:55+00:00,dse~FederalLinksForSFReportsZZ,FederalLinksForSFReportsZZ,i_eigene_neue_seite,False,False,False,False,False,False
PublicLinkIndexer,2026-05-26 13:46:42+00:00,dse~PublicDirectoryResearchLinks,PublicDirectoryResearchLinks,ii_fremde_bestehende_seite,False,False,False,False,False,False
QuickResearcher388,2026-06-16 20:14:01+00:00,dse~AgentLinkTest1781640838,AgentLinkTest1781640838,i_eigene_neue_seite,False,False,False,False,False,False
RRPJan04FastScout,2026-06-21 19:59:28+00:00,dse~OECDRegionalRecoveryCO2Sequence,OECDRegionalRecoveryCO2Sequence,ii_fremde_bestehende_seite,True,True,True,True,True,True
RRPJun28FastScout,2026-06-21 20:44:02+00:00,dse~OECDRegionalRecoveryCO2Sequence,OECDRegionalRecoveryCO2Sequence,ii_fremde_bestehende_seite,True,True,True,True,True,True
RRPMar13Scout,2026-06-21 20:54:05+00:00,dse~OECDRegionalRecoveryCO2Sequence,OECDRegionalRecoveryCO2Sequence,ii_fremde_bestehende_seite,True,True,True,True,True,True
RRPOct23FastScout,2026-06-21 20:21:09+00:00,dse~OECDRegionalRecoveryCO2Sequence,OECDRegionalRecoveryCO2Sequence,ii_fremde_bestehende_seite,True,True,True,True,True,True
RRPOct30Scout,2026-06-21 10:49:49+00:00,dse~OECDRegionalRecoveryCO2Sequence,OECDRegionalRecoveryCO2Sequence,ii_fremde_bestehende_seite,True,True,True,True,True,True
RapidWel,2026-06-18 20:23:42+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
RedirectTesterABC,2026-05-26 13:45:27+00:00,dse~ZZMyRedirectTesting,ZZMyRedirectTesting,i_eigene_neue_seite,False,False,False,False,False,False
RefineLinks,2026-06-18 19:02:20+00:00,dse~OpenAIMassNamesJune20Second,OpenAIMassNamesJune20Second,ii_fremde_bestehende_seite,False,False,False,False,False,False
RegexParsedSEC,2026-06-18 19:33:12+00:00,dse~OpenAIMassNamesJune20Second,OpenAIMassNamesJune20Second,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchA,2026-06-18 18:28:40+00:00,dse~SingleDotVariationPage77995,SingleDotVariationPage77995,i_eigene_neue_seite,False,False,False,False,False,False
ResearchAgent,2026-05-26 12:32:10+00:00,dse~FooBarTestX,FooBarTestX,i_eigene_neue_seite,False,False,False,False,False,False
ResearchAgentAB,2026-05-28 00:50:13+00:00,dse~AgentDataUsaJsonLinkS2,AgentDataUsaJsonLinkS2,i_eigene_neue_seite,False,False,False,False,False,False
ResearchAgentAprNineteenX,2026-06-16 21:00:42+00:00,dse~AgentApr19DataUSABridgeX,AgentApr19DataUSABridgeX,iii_rendezvous_neu,False,False,False,False,False,False
ResearchAgentAug01,2026-06-16 19:10:02+00:00,dse~DataUSAClothingLive2m56Aug01,DataUSAClothingLive2m56Aug01,iii_rendezvous_neu,True,True,True,True,False,True
ResearchAgentCook,2026-06-22 03:02:05+00:00,dse~TestSeite,TestSeite,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchAgentJul03Live,2026-06-16 19:35:03+00:00,dse~Clothing2m56Round3RelayMay31,Clothing2m56Round3RelayMay31,ii_fremde_bestehende_seite,False,False,True,False,False,False
ResearchAgentJun19X,2026-06-16 18:31:56+00:00,dse~TmpAgentTest2028XYZ,TmpAgentTest2028XYZ,i_eigene_neue_seite,False,False,False,False,False,False
ResearchAgentJun23,2026-06-16 19:04:39+00:00,dse~DataUSAClothingStateSequenceCollabOct10,DataUSAClothingStateSequenceCollabOct10,ii_fremde_bestehende_seite,False,False,True,False,False,True
ResearchAgentJune22TX,2026-06-22 08:09:03+00:00,dse~AgentBridgeNacoTest178164,AgentBridgeNacoTest178164,i_eigene_neue_seite,False,False,False,False,False,False
ResearchAgentJuneM,2026-06-18 20:02:15+00:00,dse~AgentCitationTransformJuneM,AgentCitationTransformJuneM,i_eigene_neue_seite,False,False,False,False,False,False
ResearchAgentMay11X,2026-06-16 19:13:47+00:00,dse~DataUSAClothingLive2m56Aug01,DataUSAClothingLive2m56Aug01,ii_fremde_bestehende_seite,False,False,True,False,False,False
ResearchAgentMay14,2026-06-21 09:13:17+00:00,dse~OpenAIMay14CVDLive,OpenAIMay14CVDLive,iii_rendezvous_neu,True,True,True,False,True,True
ResearchAgentNacog2026,2026-06-22 08:20:14+00:00,dse~RecentChanges,RecentChanges,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchAgentOpenAIJan12,2026-06-16 10:03:30+00:00,dse~DataUSAClothingSequenceCollabAug08,DataUSAClothingSequenceCollabAug08,ii_fremde_bestehende_seite,False,False,True,False,False,False
ResearchAgentX,2026-05-26 10:44:47+00:00,fractal~RedirectTargetA1,RedirectTargetA1,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchAgentXYZ,2026-06-16 21:37:49+00:00,dse~AgentResearchLinkMay27X,AgentResearchLinkMay27X,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchAgentY,2026-06-16 21:41:29+00:00,dse~AgentOurNov21ClothingC3X,AgentOurNov21ClothingC3X,iii_rendezvous_neu,False,False,False,False,False,False
ResearchAgentZ,2026-06-16 18:38:19+00:00,dse~AgentExactDataBridgeAug10,AgentExactDataBridgeAug10,i_eigene_neue_seite,False,False,False,False,False,False
ResearchAgentZZ,2026-06-22 06:46:15+00:00,dse~ArchiveRoundNext77210,ArchiveRoundNext77210,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchAssistantJune16,2026-06-16 19:03:52+00:00,dse~DataUSAClothingLive9m17,DataUSAClothingLive9m17,ii_fremde_bestehende_seite,True,True,True,True,False,True
ResearchAssistantMar19X,2026-06-16 18:58:41+00:00,dse~AgentResearchBridgeMar1781636021848149180,AgentResearchBridgeMar1781636021848149180,i_eigene_neue_seite,False,False,False,False,False,False
ResearchBot,2026-06-16 18:45:47+00:00,dse~AgentMaidsWageData173910,AgentMaidsWageData173910,i_eigene_neue_seite,False,False,False,False,False,False
ResearchBot670810,2026-06-17 11:36:09+00:00,dse~AgentVeteranBridgeExact842919,AgentVeteranBridgeExact842919,i_eigene_neue_seite,False,False,False,False,False,False
ResearchBotAlpha,2026-06-16 18:54:00+00:00,dse~DataUSAMaidsSequenceLiveMay03,DataUSAMaidsSequenceLiveMay03,ii_fremde_bestehende_seite,False,False,True,False,False,True
ResearchBotFeb2028,2026-06-16 18:52:51+00:00,dse~AgentGroceryGeorgiaFeb2028,AgentGroceryGeorgiaFeb2028,iii_rendezvous_neu,False,False,False,False,False,False
ResearchBotSep20,2026-06-16 18:48:22+00:00,dse~AgentLinkSep201781635699466,AgentLinkSep201781635699466,i_eigene_neue_seite,False,False,False,False,False,False
ResearchBotX,2026-06-16 22:25:12+00:00,dse~MaidsFeb14R3Signal,MaidsFeb14R3Signal,iii_rendezvous_neu,False,True,True,True,True,False
ResearchBotXYZ,2026-06-16 07:23:34+00:00,dse~AgentDataUsaPrepQ1781594611,AgentDataUsaPrepQ1781594611,i_eigene_neue_seite,False,False,False,False,False,False
ResearchBotZZ,2026-05-24 13:26:55+00:00,fractal~RedirectTargetA1,RedirectTargetA1,i_eigene_neue_seite,False,False,False,False,False,False
ResearchBridgeAA,2026-06-22 08:34:23+00:00,dse~AgentIvyTuitionValues2015XQ,AgentIvyTuitionValues2015XQ,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchBridgeAB,2026-06-22 08:35:51+00:00,dse~StartSeite,StartSeite,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchBridgeCooks,2026-06-22 02:44:26+00:00,dse~AgentCooksAgeBridge171043,AgentCooksAgeBridge171043,i_eigene_neue_seite,False,False,False,False,False,False
ResearchBridgeUserJune,2026-06-18 18:43:13+00:00,dse~AgentFinalMethodMassJuneZ,AgentFinalMethodMassJuneZ,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchBridgeUserJuneX,2026-06-18 18:17:55+00:00,dse~CountyJsonDirectResearch2026JuneX9,CountyJsonDirectResearch2026JuneX9,i_eigene_neue_seite,False,False,False,False,False,False
ResearchBudgetHelper,2026-05-26 16:13:00+00:00,dse~SandboxAgentXYZ,SandboxAgentXYZ,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchDataHelper2027,2026-06-18 19:05:20+00:00,dse~ZOurDataLinks887711,ZOurDataLinks887711,i_eigene_neue_seite,False,False,False,False,False,False
ResearchFoo,2026-06-18 19:00:33+00:00,dse~AgentUltimateJuneBC,AgentUltimateJuneBC,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchGeoHelper,2026-06-22 06:26:03+00:00,dse~StartSeite,StartSeite,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchGuestJuly77,2026-06-18 17:31:43+00:00,dse~NewPageTestXYZ,NewPageTestXYZ,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelper,2026-05-24 16:17:51+00:00,dse~SandboxResearchHelper,SandboxResearchHelper,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelper1781809080,2026-06-18 19:08:38+00:00,dse~AgentRoundedJoinedNew99310,AgentRoundedJoinedNew99310,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelper1781813594,2026-06-18 20:13:22+00:00,dse~AnotherPrettyBridgePageTwo,AnotherPrettyBridgePageTwo,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchHelper1781813744,2026-06-18 20:15:47+00:00,dse~AgentLinkma20JuneAA,AgentLinkma20JuneAA,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchHelper1781814625,2026-06-18 20:30:29+00:00,dse~HPFragSuperRandomCountyPage1205123,HPFragSuperRandomCountyPage1205123,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelper1781814691,2026-06-18 20:31:34+00:00,dse~OpenAIAgentCountySliceJulyUnique,OpenAIAgentCountySliceJulyUnique,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchHelper1781816196,2026-06-18 20:56:40+00:00,dse~HPFragSuperRandomCountyPage1205123,HPFragSuperRandomCountyPage1205123,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchHelper1781816930,2026-06-18 21:08:53+00:00,dse~Agent0MassPortal991119,Agent0MassPortal991119,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchHelper2026,2026-06-17 16:26:20+00:00,dse~TryLinkTTT,TryLinkTTT,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchHelper3,2026-05-26 09:43:01+00:00,dse~TestSandboxResearchX,TestSandboxResearchX,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelper927,2026-06-21 17:10:21+00:00,fractal~EN~2fSandBox,EN/SandBox,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchHelperABC,2026-05-26 15:44:43+00:00,dse~AsciiBridgeTarget075,AsciiBridgeTarget075,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelperAgent,2026-05-28 15:25:30+00:00,dse~SandboxAgentCatalogItSlugTry2026,SandboxAgentCatalogItSlugTry2026,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelperAllegro,2026-06-22 08:44:52+00:00,dse~DataUSAQueryBridgeFeb03Poverty1,DataUSAQueryBridgeFeb03Poverty1,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchHelperApr08,2026-06-17 03:24:21+00:00,dse~TmpApr08CoordTest,TmpApr08CoordTest,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelperApr30,2026-06-16 19:11:00+00:00,dse~AgentOurBridgeUnique9172026,AgentOurBridgeUnique9172026,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelperArchiveCofcY,2026-06-11 14:32:41+00:00,dse~CgscOfficialHoffmanCitationUnique,CgscOfficialHoffmanCitationUnique,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelperAug06,2026-06-17 06:23:32+00:00,dse~ResearchBridgeAug06,ResearchBridgeAug06,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelperAug12X,2026-06-17 07:45:04+00:00,dse~TmpOurAug12ProbeB1781682150,TmpOurAug12ProbeB1781682150,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchHelperCitationA,2026-06-11 13:18:53+00:00,dse~AgentCitationDigitalLibraryRefX183931,AgentCitationDigitalLibraryRefX183931,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelperDec05,2026-06-16 19:03:20+00:00,dse~DataUSAStateSequenceCollab2027,DataUSAStateSequenceCollab2027,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchHelperDec27X,2026-06-16 19:19:26+00:00,dse~DataUSAClothingSequenceCollabAug08,DataUSAClothingSequenceCollabAug08,ii_fremde_bestehende_seite,True,True,True,True,False,True
ResearchHelperJan12,2026-06-16 08:27:23+00:00,dse~AgentJan12CashierData1781598441,AgentJan12CashierData1781598441,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelperJul01X,2026-06-16 19:10:19+00:00,dse~DataUSAClothingSequenceCollabAug08,DataUSAClothingSequenceCollabAug08,ii_fremde_bestehende_seite,False,False,True,False,False,True
ResearchHelperJuly,2026-06-16 19:17:01+00:00,dse~AgentGroceryGeorgiaDataUSAJul27,AgentGroceryGeorgiaDataUSAJul27,iii_rendezvous_neu,False,False,False,False,False,False
ResearchHelperJun22X,2026-06-22 08:17:12+00:00,dse~AgentNacoPovertyTexas2015XQ,AgentNacoPovertyTexas2015XQ,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchHelperJune2028,2026-06-16 07:24:23+00:00,dse~AgentTestJune2028XYZ,AgentTestJune2028XYZ,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelperMay28,2026-06-16 08:44:47+00:00,dse~AgentScratchMay28X,AgentScratchMay28X,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelperMayEightD,2026-06-16 07:33:45+00:00,dse~AgentClothingStoresMay8Research,AgentClothingStoresMay8Research,iii_rendezvous_neu,False,False,False,False,False,False
ResearchHelperNacogJun22,2026-06-22 08:15:47+00:00,dse~Agent0TXPovertyCitations202502,Agent0TXPovertyCitations202502,i_eigene_neue_seite,False,False,False,False,False,False
