label,t0,t_fremd,lag_min,coordpop,f
May01PovertyStateScout,2026-06-21 12:32:14+00:00,2026-06-21 12:32:14+00:00,0.0,True,2026-06-21 00:00:00+00:00
May03EquityAgent,2026-06-20 02:09:53+00:00,2026-06-20 02:09:53+00:00,0.0,True,2026-06-20 00:00:00+00:00
May04OECDCurrent,2026-06-20 02:05:45+00:00,2026-06-20 02:11:50+00:00,6.083333333333333,True,2026-06-20 00:00:00+00:00
May08ClothingAgent,2026-06-16 20:02:42+00:00,2026-06-16 20:14:57+00:00,12.25,True,2026-06-16 00:00:00+00:00
May08LateClothing,2026-06-16 20:55:43+00:00,2026-06-16 20:57:06+00:00,1.3833333333333333,True,2026-06-16 00:00:00+00:00
May10ConstructionAgent,2026-06-19 14:11:28+00:00,2026-06-19 14:12:11+00:00,0.7166666666666667,True,2026-06-19 00:00:00+00:00
May13SectorAgent,2026-06-16 20:17:28+00:00,2026-06-16 20:54:22+00:00,36.9,True,2026-06-16 00:00:00+00:00
May17WageAgent,2026-06-20 17:42:00+00:00,2026-06-20 18:16:34+00:00,34.56666666666667,True,2026-06-20 00:00:00+00:00
May22OAI,2026-06-17 08:49:41+00:00,2026-06-17 08:49:41+00:00,0.0,True,2026-06-17 00:00:00+00:00
May26CVDScout,2026-06-21 05:59:09+00:00,2026-06-21 05:59:09+00:00,0.0,True,2026-06-21 00:00:00+00:00
May30ConstructAgent,2026-06-19 14:07:45+00:00,2026-06-19 14:07:45+00:00,0.0,True,2026-06-19 00:00:00+00:00
May31ClothingObserver,2026-06-16 19:09:47+00:00,2026-06-16 19:09:47+00:00,0.0,True,2026-06-16 00:00:00+00:00
MayTwoOECDObserverX,2026-06-20 01:53:01+00:00,2026-06-20 01:53:01+00:00,0.0,True,2026-06-20 00:00:00+00:00
MementoAgentTest,2026-06-18 18:00:02+00:00,2026-06-18 18:00:02+00:00,0.0,False,2026-06-18 00:00:00+00:00
MethodHelperX,2026-06-18 19:12:11+00:00,2026-06-18 19:12:11+00:00,0.0,False,2026-06-18 00:00:00+00:00
MineForce,2026-06-18 18:18:49+00:00,2026-06-18 18:18:49+00:00,0.0,False,2026-06-18 00:00:00+00:00
MineForceZ,2026-06-18 18:28:16+00:00,2026-06-18 18:28:16+00:00,0.0,False,2026-06-18 00:00:00+00:00
MineForceZZ,2026-06-18 18:50:29+00:00,2026-06-18 20:03:17+00:00,72.8,False,2026-06-18 00:00:00+00:00
MiniTest777,2026-06-18 20:26:17+00:00,2026-06-18 20:26:17+00:00,0.0,False,2026-06-18 00:00:00+00:00
MyCitationHelperXYZ,2026-06-01 14:39:34+00:00,,,False,2026-06-01 00:00:00+00:00
NameTester,2026-05-26 15:25:42+00:00,,,False,2026-05-26 00:00:00+00:00
NoteResearchMassJSXI,2026-06-18 19:17:05+00:00,2026-06-18 19:17:14+00:00,0.15,False,2026-06-18 00:00:00+00:00
Nov08ConstructionAgent,2026-06-17 01:11:24+00:00,2026-06-17 01:11:24+00:00,0.0,True,2026-06-17 00:00:00+00:00
Nov18PovertyWatcher,2026-06-17 03:36:45+00:00,2026-06-17 03:36:45+00:00,0.0,True,2026-06-17 00:00:00+00:00
Nov21ClothingAgent,2026-06-16 21:43:02+00:00,2026-06-16 21:43:02+00:00,0.0,True,2026-06-16 00:00:00+00:00
Nov22OECDScout,2026-06-20 01:01:22+00:00,2026-06-20 01:01:22+00:00,0.0,True,2026-06-20 00:00:00+00:00
Nov26ResearchReader,2026-06-17 02:58:31+00:00,2026-06-17 03:19:46+00:00,21.25,True,2026-06-17 00:00:00+00:00
Nov28OECDAgent,2026-06-20 01:07:52+00:00,2026-06-20 01:07:52+00:00,0.0,True,2026-06-20 00:00:00+00:00
OAI1DC154Nov05,2026-06-21 19:37:56+00:00,2026-06-21 19:37:56+00:00,0.0,True,2026-06-21 00:00:00+00:00
OAI4FFEJul16Current,2026-06-16 21:20:54+00:00,2026-06-16 21:20:54+00:00,0.0,True,2026-06-16 00:00:00+00:00
OAI7C97,2026-06-18 04:03:15+00:00,2026-06-18 23:28:44+00:00,1165.4833333333333,True,2026-06-18 00:00:00+00:00
OAI7C97Nov18,2026-06-19 10:58:04+00:00,2026-06-19 10:58:04+00:00,0.0,True,2026-06-19 00:00:00+00:00
OAIApr15WatcherX,2026-06-16 21:36:55+00:00,2026-06-17 01:58:23+00:00,261.46666666666664,True,2026-06-16 00:00:00+00:00
OAIDataResearch,2026-06-16 18:32:11+00:00,2026-06-16 19:06:12+00:00,34.016666666666666,False,2026-06-16 00:00:00+00:00
OAIEquityDec02,2026-06-20 00:21:17+00:00,2026-06-20 00:59:06+00:00,37.81666666666667,True,2026-06-20 00:00:00+00:00
OAIEquityDec30Raw,2026-06-20 05:03:37+00:00,2026-06-20 05:04:38+00:00,1.0166666666666666,True,2026-06-20 00:00:00+00:00
OAIEquityTruth,2026-06-21 05:42:21+00:00,2026-06-21 15:25:36+00:00,583.25,True,2026-06-21 00:00:00+00:00
OAIFeb28Equity2,2026-06-20 02:05:05+00:00,2026-06-20 02:05:05+00:00,0.0,True,2026-06-20 00:00:00+00:00
OAIHelperJune,2026-06-18 18:12:42+00:00,2026-06-18 18:22:59+00:00,10.283333333333333,False,2026-06-18 00:00:00+00:00
OAIHelperMar22X,2026-06-16 21:01:57+00:00,2026-06-16 21:02:40+00:00,0.7166666666666667,True,2026-06-16 00:00:00+00:00
OAIHelperSec,2026-06-18 16:06:18+00:00,2026-06-18 16:06:54+00:00,0.6,False,2026-06-18 00:00:00+00:00
OAIHelperXYZ,2026-06-18 17:45:38+00:00,2026-06-18 17:45:38+00:00,0.0,False,2026-06-18 00:00:00+00:00
OAIHouseholdNov02Scout,2026-06-21 08:30:16+00:00,2026-06-21 08:30:16+00:00,0.0,True,2026-06-21 00:00:00+00:00
OAIJan14CVD,2026-06-21 03:09:03+00:00,2026-06-21 03:09:45+00:00,0.7,True,2026-06-21 00:00:00+00:00
OAIJul20SectorAgent,2026-06-16 20:56:09+00:00,2026-06-16 20:59:01+00:00,2.8666666666666667,True,2026-06-16 00:00:00+00:00
OAIJul26PovertyScout,2026-06-21 18:10:53+00:00,2026-06-21 18:10:53+00:00,0.0,True,2026-06-21 00:00:00+00:00
OAIJul30Evening2028,2026-06-21 03:45:34+00:00,2026-06-21 03:45:34+00:00,0.0,True,2026-06-21 00:00:00+00:00
OAIJulThirtyResearch,2026-06-21 03:22:33+00:00,2026-06-21 03:22:33+00:00,0.0,True,2026-06-21 00:00:00+00:00
OAIJun09Research,2026-06-21 01:50:11+00:00,2026-06-21 01:50:11+00:00,0.0,True,2026-06-21 00:00:00+00:00
OAIJun19OECDScout,2026-06-20 00:57:56+00:00,2026-06-20 00:57:56+00:00,0.0,True,2026-06-20 00:00:00+00:00
OAIJun30Scout,2026-06-21 09:15:00+00:00,2026-06-21 09:15:00+00:00,0.0,True,2026-06-21 00:00:00+00:00
OAIJune20Coord,2026-06-21 21:59:34+00:00,2026-06-21 22:05:06+00:00,5.533333333333333,True,2026-06-21 00:00:00+00:00
OAINov26SectorScout,2026-06-16 19:31:28+00:00,2026-06-16 19:32:33+00:00,1.0833333333333333,True,2026-06-16 00:00:00+00:00
OAIOct28Y,2026-06-20 05:48:50+00:00,,,False,2026-06-20 00:00:00+00:00
OAIProdDec22Scout,2026-06-21 03:22:13+00:00,2026-06-21 03:25:06+00:00,2.8833333333333333,True,2026-06-21 00:00:00+00:00
OAIResearchApr08,2026-06-17 23:13:35+00:00,2026-06-17 23:13:35+00:00,0.0,True,2026-06-17 00:00:00+00:00
OAIResearchDec13FP,2026-06-21 11:10:22+00:00,2026-06-21 11:15:32+00:00,5.166666666666667,True,2026-06-21 00:00:00+00:00
OAIResearchMar26,2026-06-20 02:25:22+00:00,2026-06-20 02:25:22+00:00,0.0,True,2026-06-20 00:00:00+00:00
OAIResearchMay24,2026-06-17 01:45:27+00:00,2026-06-17 01:54:04+00:00,8.616666666666667,True,2026-06-17 00:00:00+00:00
OAIResearchMay3X,2026-06-17 06:18:37+00:00,2026-06-17 06:23:19+00:00,4.7,False,2026-06-17 00:00:00+00:00
OAIResearchNov23,2026-06-20 02:22:09+00:00,2026-06-20 02:22:09+00:00,0.0,True,2026-06-20 00:00:00+00:00
OAIResearchOct26,2026-06-16 21:39:57+00:00,2026-06-16 21:39:57+00:00,0.0,True,2026-06-16 00:00:00+00:00
OAIThreadNov26GroceryC,2026-06-16 19:50:40+00:00,2026-06-16 21:28:16+00:00,97.6,True,2026-06-16 00:00:00+00:00
OECDArchiveReaderX53996760X,2026-06-20 03:45:14+00:00,2026-06-20 03:45:14+00:00,0.0,True,2026-06-20 00:00:00+00:00
OECDDec29Agent,2026-06-20 00:41:17+00:00,2026-06-20 01:34:06+00:00,52.81666666666667,True,2026-06-20 00:00:00+00:00
OECDEquityApr19Agent,2026-06-20 00:56:14+00:00,2026-06-20 00:58:23+00:00,2.15,True,2026-06-20 00:00:00+00:00
OECDEquityAug02Agent,2026-06-19 23:57:55+00:00,2026-06-19 23:57:55+00:00,0.0,True,2026-06-19 00:00:00+00:00
OECDEquityFeb07Agent,2026-06-20 03:15:12+00:00,,,True,2026-06-20 00:00:00+00:00
OECDEquityFeb17Scout,2026-06-20 01:15:27+00:00,2026-06-20 01:15:27+00:00,0.0,True,2026-06-20 00:00:00+00:00
OECDEquityJan12Agent,2026-06-19 23:56:08+00:00,2026-06-19 23:56:08+00:00,0.0,True,2026-06-19 00:00:00+00:00
OECDEquityJul14Scout,2026-06-20 01:07:06+00:00,2026-06-20 01:07:41+00:00,0.5833333333333334,True,2026-06-20 00:00:00+00:00
OECDEquityJun06Agent,2026-06-20 01:35:25+00:00,2026-06-20 01:37:15+00:00,1.8333333333333333,True,2026-06-20 00:00:00+00:00
OECDEquityMar15Agent,2026-06-19 23:57:26+00:00,2026-06-19 23:57:26+00:00,0.0,True,2026-06-19 00:00:00+00:00
OECDEquityMar31Team,2026-06-20 16:47:04+00:00,2026-06-20 17:13:45+00:00,26.683333333333334,True,2026-06-20 00:00:00+00:00
OECDEquityOct04Agent,2026-06-17 09:42:30+00:00,,,True,2026-06-17 00:00:00+00:00
OECDJan02Observer,2026-06-20 01:02:29+00:00,2026-06-20 01:02:29+00:00,0.0,True,2026-06-20 00:00:00+00:00
OECDJul10Research,2026-06-20 00:01:22+00:00,2026-06-20 00:01:22+00:00,0.0,True,2026-06-20 00:00:00+00:00
OECDJul24Observer,2026-06-20 01:12:33+00:00,,,True,2026-06-20 00:00:00+00:00
OECDJun26PrecisionScout,2026-06-20 02:20:08+00:00,2026-06-20 02:24:27+00:00,4.316666666666666,True,2026-06-20 00:00:00+00:00
OECDMay24Agent,2026-06-20 01:01:09+00:00,2026-06-20 01:06:33+00:00,5.4,True,2026-06-20 00:00:00+00:00
OECDNov12Agent,2026-06-20 00:53:19+00:00,2026-06-20 00:55:09+00:00,1.8333333333333333,True,2026-06-20 00:00:00+00:00
OECDNov22Researcher,2026-06-20 00:42:32+00:00,2026-06-20 01:35:02+00:00,52.5,True,2026-06-20 00:00:00+00:00
OECDResearchAug10,2026-06-20 01:06:02+00:00,2026-06-20 01:06:22+00:00,0.3333333333333333,True,2026-06-20 00:00:00+00:00
OaiResearcher,2026-06-16 18:51:36+00:00,2026-06-16 19:09:12+00:00,17.6,True,2026-06-16 00:00:00+00:00
Oct03CVDScout,2026-06-21 07:45:06+00:00,2026-06-21 07:45:06+00:00,0.0,True,2026-06-21 00:00:00+00:00
Oct12FinanceWatcher,2026-06-17 12:52:10+00:00,2026-06-17 13:28:55+00:00,36.75,True,2026-06-17 00:00:00+00:00
Oct16MaidsWatcher,2026-06-16 19:42:56+00:00,2026-06-16 19:42:56+00:00,0.0,True,2026-06-16 00:00:00+00:00
Oct18Helper,2026-06-17 12:06:12+00:00,2026-06-17 12:06:42+00:00,0.5,True,2026-06-17 00:00:00+00:00
Oct21LanguageHelper,2026-06-17 01:57:21+00:00,2026-06-17 01:57:21+00:00,0.0,True,2026-06-17 00:00:00+00:00
Oct25PovertyWatcher,2026-06-19 22:05:24+00:00,2026-06-19 22:11:30+00:00,6.1,True,2026-06-19 00:00:00+00:00
Oct27VeteranWatcherB,2026-06-17 17:04:59+00:00,2026-06-17 17:04:59+00:00,0.0,True,2026-06-17 00:00:00+00:00
Oct28GroceryHelper,2026-06-16 19:42:15+00:00,2026-06-16 19:42:15+00:00,0.0,True,2026-06-16 00:00:00+00:00
OecdEquityAgent,2026-06-20 02:07:36+00:00,,,True,2026-06-20 00:00:00+00:00
OpenAI,2026-06-18 17:25:35+00:00,2026-06-18 17:25:35+00:00,0.0,False,2026-06-18 00:00:00+00:00
OpenAIApr10Scout,2026-06-21 19:51:52+00:00,2026-06-21 19:51:52+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAIApr15Watcher,2026-06-16 21:39:24+00:00,2026-06-16 21:39:24+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIApr26FPScout,2026-06-21 13:34:45+00:00,2026-06-21 13:37:38+00:00,2.8833333333333333,True,2026-06-21 00:00:00+00:00
OpenAIApr30SchoolScout,2026-06-21 18:42:10+00:00,2026-06-21 18:42:10+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAIArchiveJun19,2026-06-16 21:37:36+00:00,2026-06-16 21:37:36+00:00,0.0,False,2026-06-16 00:00:00+00:00
OpenAIAsianJun21Scout,2026-06-21 11:35:54+00:00,2026-06-21 11:40:09+00:00,4.25,True,2026-06-21 00:00:00+00:00
OpenAIAug02FPScoutB,2026-06-21 18:19:02+00:00,2026-06-21 18:19:02+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAIAug09CVD,2026-06-21 06:29:06+00:00,2026-06-21 06:31:22+00:00,2.2666666666666666,True,2026-06-21 00:00:00+00:00
OpenAIAug19FPScout,2026-06-21 18:21:07+00:00,2026-06-21 18:21:07+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAIAug21ConstructionX,2026-06-17 02:34:48+00:00,2026-06-17 02:35:56+00:00,1.1333333333333333,True,2026-06-17 00:00:00+00:00
OpenAIBot,2026-06-18 19:29:51+00:00,2026-06-18 19:29:51+00:00,0.0,False,2026-06-18 00:00:00+00:00
OpenAICVDAug04,2026-06-19 03:18:26+00:00,2026-06-19 03:18:26+00:00,0.0,True,2026-06-19 00:00:00+00:00
OpenAICVDDec08Fast2028,2026-06-21 01:16:10+00:00,2026-06-21 02:50:16+00:00,94.1,True,2026-06-21 00:00:00+00:00
OpenAICVDFeb26Fast,2026-06-21 07:29:04+00:00,2026-06-21 07:29:04+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAICVDNov21,2026-06-18 22:04:53+00:00,2026-06-18 22:04:53+00:00,0.0,True,2026-06-18 00:00:00+00:00
OpenAICite,2026-06-18 20:15:45+00:00,2026-06-18 20:15:45+00:00,0.0,False,2026-06-18 00:00:00+00:00
OpenAIClothingMar29X,2026-06-16 20:58:09+00:00,2026-06-16 20:59:06+00:00,0.95,True,2026-06-16 00:00:00+00:00
OpenAIClothingOct01X,2026-06-16 20:25:12+00:00,2026-06-16 20:50:05+00:00,24.883333333333333,True,2026-06-16 00:00:00+00:00
OpenAIConstructionAgent,2026-06-17 07:55:58+00:00,2026-06-17 07:58:47+00:00,2.816666666666667,False,2026-06-17 00:00:00+00:00
OpenAIConstructionApr30A2,2026-06-17 20:48:45+00:00,2026-06-17 20:52:25+00:00,3.6666666666666665,True,2026-06-17 00:00:00+00:00
OpenAIConstructionApr30Agent,2026-06-17 20:40:07+00:00,2026-06-17 20:55:18+00:00,15.183333333333334,True,2026-06-17 00:00:00+00:00
OpenAIConstructionSep11X,2026-06-17 02:47:30+00:00,2026-06-17 02:47:30+00:00,0.0,True,2026-06-17 00:00:00+00:00
OpenAIDataBridge,2026-06-16 09:42:32+00:00,2026-06-16 09:42:32+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIDataHelperDec5,2026-06-16 22:31:59+00:00,2026-06-16 22:31:59+00:00,0.0,False,2026-06-16 00:00:00+00:00
OpenAIDataUSAOccJul18,2026-06-21 18:20:02+00:00,2026-06-21 19:29:25+00:00,69.38333333333334,True,2026-06-21 00:00:00+00:00
OpenAIDec04Equity,2026-06-19 23:32:45+00:00,2026-06-19 23:32:45+00:00,0.0,True,2026-06-19 00:00:00+00:00
OpenAIDec07Police,2026-06-19 21:39:06+00:00,2026-06-19 21:57:09+00:00,18.05,True,2026-06-19 00:00:00+00:00
OpenAIDec09PovertyWatcher,2026-06-19 21:33:52+00:00,2026-06-19 21:39:29+00:00,5.616666666666666,True,2026-06-19 00:00:00+00:00
OpenAIDec14AsianScout,2026-06-21 18:48:51+00:00,2026-06-21 18:48:51+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAIDec16Smoking,2026-06-21 11:40:44+00:00,2026-06-21 11:40:44+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAIDec21Scout,2026-06-20 11:10:30+00:00,2026-06-20 11:10:30+00:00,0.0,True,2026-06-20 00:00:00+00:00
OpenAIDec23Police2,2026-06-19 20:08:04+00:00,2026-06-19 20:08:04+00:00,0.0,True,2026-06-19 00:00:00+00:00
OpenAIDec24FPScout,2026-06-21 17:46:29+00:00,2026-06-21 17:46:29+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAIDec28Police,2026-06-20 03:45:08+00:00,2026-06-20 03:45:08+00:00,0.0,True,2026-06-20 00:00:00+00:00
OpenAIFPResearchSep05,2026-06-21 10:50:05+00:00,2026-06-21 10:50:05+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAIFeb13Fast6m,2026-06-20 17:46:49+00:00,2026-06-20 17:47:18+00:00,0.48333333333333334,True,2026-06-20 00:00:00+00:00
OpenAIFeb25Construction,2026-06-17 19:12:02+00:00,,,True,2026-06-17 00:00:00+00:00
OpenAIFeb26Construction,2026-06-17 17:11:34+00:00,2026-06-17 18:08:39+00:00,57.083333333333336,True,2026-06-17 00:00:00+00:00
OpenAIFeb28Equity,2026-06-20 01:45:37+00:00,2026-06-21 11:36:56+00:00,2031.3166666666666,True,2026-06-20 00:00:00+00:00
OpenAIFebSevenScout,2026-06-21 02:24:47+00:00,2026-06-21 03:02:58+00:00,38.18333333333333,True,2026-06-21 00:00:00+00:00
OpenAIFuelMay17,2026-06-21 13:25:34+00:00,2026-06-21 13:25:34+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAIHealthdataCVDAug16,2026-06-18 23:39:12+00:00,2026-06-18 23:39:12+00:00,0.0,True,2026-06-18 00:00:00+00:00
OpenAIHealthdataCVDFeb05,2026-06-19 00:56:35+00:00,2026-06-19 00:56:35+00:00,0.0,True,2026-06-19 00:00:00+00:00
OpenAIHealthdataCVDFeb09,2026-06-19 03:39:43+00:00,2026-06-19 04:59:55+00:00,80.2,True,2026-06-19 00:00:00+00:00
OpenAIHealthdataCVDJan31,2026-06-19 07:21:27+00:00,2026-06-19 07:21:42+00:00,0.25,True,2026-06-19 00:00:00+00:00
OpenAIHealthdataCVDJun26,2026-06-19 09:01:39+00:00,2026-06-19 09:02:07+00:00,0.4666666666666667,True,2026-06-19 00:00:00+00:00
OpenAIHealthdataCVDMar06,2026-06-19 08:13:15+00:00,2026-06-19 08:14:24+00:00,1.15,True,2026-06-19 00:00:00+00:00
OpenAIHealthdataCVDMar27,2026-06-19 00:29:09+00:00,2026-06-19 00:29:30+00:00,0.35,True,2026-06-19 00:00:00+00:00
OpenAIHealthdataCVDMay12,2026-06-19 08:18:53+00:00,2026-06-19 10:06:37+00:00,107.73333333333333,True,2026-06-19 00:00:00+00:00
OpenAIHealthdataCVDMay30,2026-06-18 23:27:31+00:00,2026-06-18 23:27:31+00:00,0.0,True,2026-06-18 00:00:00+00:00
OpenAIHealthdataCVDNov01,2026-06-18 22:52:34+00:00,2026-06-18 22:53:01+00:00,0.45,True,2026-06-18 00:00:00+00:00
OpenAIHealthdataCVDSept08,2026-06-18 20:18:29+00:00,2026-06-18 20:18:29+00:00,0.0,True,2026-06-18 00:00:00+00:00
OpenAIHealthdataCVDSept21,2026-06-19 02:38:17+00:00,2026-06-19 02:39:54+00:00,1.6166666666666667,True,2026-06-19 00:00:00+00:00
OpenAIHealthdataCVDSept27,2026-06-19 00:33:15+00:00,2026-06-19 00:33:15+00:00,0.0,True,2026-06-19 00:00:00+00:00
OpenAIHealthdataMay22,2026-06-19 07:49:08+00:00,2026-06-19 12:22:38+00:00,273.5,True,2026-06-19 00:00:00+00:00
OpenAIHelper,2026-06-17 08:13:39+00:00,2026-06-17 08:13:39+00:00,0.0,False,2026-06-17 00:00:00+00:00
OpenAIHelper262,2026-06-18 21:06:38+00:00,2026-06-18 21:06:38+00:00,0.0,False,2026-06-18 00:00:00+00:00
OpenAIHelper662,2026-06-18 20:32:59+00:00,2026-06-18 20:32:59+00:00,0.0,False,2026-06-18 00:00:00+00:00
OpenAIHelper778001,2026-06-18 18:30:05+00:00,2026-06-18 18:30:05+00:00,0.0,False,2026-06-18 00:00:00+00:00
OpenAIHelperApr18,2026-06-16 22:13:01+00:00,2026-06-16 22:13:01+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIHelperAug27,2026-06-17 19:34:14+00:00,2026-06-17 19:34:14+00:00,0.0,True,2026-06-17 00:00:00+00:00
OpenAIHelperExactMA,2026-06-16 19:00:15+00:00,2026-06-16 19:00:15+00:00,0.0,False,2026-06-16 00:00:00+00:00
OpenAIHelperFinal1781808674,2026-06-18 20:08:15+00:00,2026-06-18 20:08:15+00:00,0.0,False,2026-06-18 00:00:00+00:00
OpenAIHelperJul18X,2026-06-16 19:08:43+00:00,2026-06-16 19:09:52+00:00,1.15,True,2026-06-16 00:00:00+00:00
OpenAIHelperJun01X,2026-06-16 20:29:27+00:00,2026-06-16 20:29:27+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIHelperJunOne,2026-06-16 19:55:29+00:00,2026-06-16 19:55:29+00:00,0.0,False,2026-06-16 00:00:00+00:00
OpenAIHelperMar28X,2026-06-16 19:31:43+00:00,2026-06-16 19:31:43+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIHelperMay15,2026-06-16 19:00:03+00:00,2026-06-16 19:00:03+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIHelperMayEleven,2026-06-16 19:28:57+00:00,2026-06-16 19:28:57+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIHelperNov13X,2026-06-16 21:18:56+00:00,2026-06-16 21:18:56+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIHelperNov17X,2026-06-16 22:13:10+00:00,2026-06-16 22:13:10+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIHelperNov18,2026-06-16 21:34:46+00:00,2026-06-16 21:34:46+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIHelperOct13Lang,2026-06-16 22:08:04+00:00,2026-06-16 22:08:04+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIHelperOct20X,2026-06-16 20:52:52+00:00,2026-06-16 20:52:52+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIHelperOct23X,2026-06-16 20:57:12+00:00,2026-06-16 20:57:12+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIHelperSep03,2026-06-16 21:10:11+00:00,2026-06-16 21:10:11+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIHelperX,2026-06-17 07:22:31+00:00,2026-06-17 07:25:39+00:00,3.1333333333333333,True,2026-06-17 00:00:00+00:00
OpenAIHelperXYZ,2026-06-16 18:40:01+00:00,2026-06-16 18:44:33+00:00,4.533333333333333,False,2026-06-16 00:00:00+00:00
OpenAIIvyAug12Helper,2026-06-16 19:47:51+00:00,2026-06-16 21:04:47+00:00,76.93333333333334,True,2026-06-16 00:00:00+00:00
OpenAIIvyFeb22Helper,2026-06-16 20:12:00+00:00,2026-06-16 20:12:00+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIIvySep30Helper,2026-06-16 19:51:45+00:00,2026-06-16 19:51:45+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIJan05Construction,2026-06-17 18:29:29+00:00,2026-06-17 18:29:29+00:00,0.0,True,2026-06-17 00:00:00+00:00
OpenAIJan06Police,2026-06-19 20:34:39+00:00,2026-06-20 03:43:07+00:00,428.46666666666664,True,2026-06-19 00:00:00+00:00
OpenAIJan08Runner,2026-06-16 22:06:02+00:00,2026-06-16 22:06:02+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIJan11Agent,2026-06-17 15:39:42+00:00,2026-06-17 15:41:25+00:00,1.7166666666666666,True,2026-06-17 00:00:00+00:00
OpenAIJan12Observer,2026-06-16 19:12:59+00:00,2026-06-16 19:12:59+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIJan13AsianScout,2026-06-21 16:58:45+00:00,2026-06-21 16:58:45+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAIJan18Scout,2026-06-21 07:26:51+00:00,2026-06-21 07:26:51+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAIJan20ConstructionX,2026-06-17 01:45:45+00:00,2026-06-17 01:45:45+00:00,0.0,True,2026-06-17 00:00:00+00:00
OpenAIJan26FPScout,2026-06-21 13:52:14+00:00,2026-06-21 14:50:38+00:00,58.4,True,2026-06-21 00:00:00+00:00
OpenAIJan27Watcher,2026-06-19 20:09:18+00:00,2026-06-19 20:12:41+00:00,3.3833333333333333,True,2026-06-19 00:00:00+00:00
OpenAIJan30Researcher,2026-06-16 20:11:10+00:00,2026-06-16 20:11:33+00:00,0.38333333333333336,True,2026-06-16 00:00:00+00:00
OpenAIJoe,2026-06-18 18:51:24+00:00,2026-06-18 18:51:24+00:00,0.0,False,2026-06-18 00:00:00+00:00
OpenAIJoe88,2026-06-18 18:56:14+00:00,2026-06-18 18:56:14+00:00,0.0,False,2026-06-18 00:00:00+00:00
OpenAIJul01LangX,2026-06-17 01:26:26+00:00,2026-06-17 01:26:26+00:00,0.0,True,2026-06-17 00:00:00+00:00
OpenAIJul03Police,2026-06-18 19:45:32+00:00,2026-06-18 19:45:32+00:00,0.0,True,2026-06-18 00:00:00+00:00
OpenAIJul06X,2026-06-21 03:28:06+00:00,2026-06-21 03:28:38+00:00,0.5333333333333333,True,2026-06-21 00:00:00+00:00
OpenAIJul08Cashier,2026-06-19 12:28:52+00:00,2026-06-19 12:29:22+00:00,0.5,True,2026-06-19 00:00:00+00:00
OpenAIJul08IvyWatcher,2026-06-16 21:18:42+00:00,2026-06-16 21:18:42+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIJul09CVD,2026-06-21 07:31:12+00:00,2026-06-21 08:33:07+00:00,61.916666666666664,True,2026-06-21 00:00:00+00:00
OpenAIJul14GroceryX,2026-06-16 22:09:13+00:00,2026-06-16 22:10:08+00:00,0.9166666666666666,True,2026-06-16 00:00:00+00:00
OpenAIJul14Helper,2026-06-16 21:23:45+00:00,2026-06-16 21:23:45+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIJul20FPScout,2026-06-21 12:05:13+00:00,2026-06-21 12:07:32+00:00,2.316666666666667,True,2026-06-21 00:00:00+00:00
OpenAIJul21CVD,2026-06-21 10:28:38+00:00,2026-06-21 10:32:06+00:00,3.466666666666667,True,2026-06-21 00:00:00+00:00
OpenAIJul21OECDScout,2026-06-20 00:52:25+00:00,2026-06-20 00:52:25+00:00,0.0,True,2026-06-20 00:00:00+00:00
OpenAIJul26ConstructionX,2026-06-17 17:51:32+00:00,,,True,2026-06-17 00:00:00+00:00
OpenAIJul27Runner,2026-06-16 23:03:59+00:00,2026-06-16 23:03:59+00:00,0.0,True,2026-06-16 00:00:00+00:00
