family,num,cls,page_key,label,time,rev_id,seq,sent,sent_ref
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T12:40:54Z,dse~UEFAPassAccuracySequenceSep17@21,21,,dse~UEFAPassAccuracySequenceSep17@21|body|4651|61|c9cbe1196c11|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T12:40:54Z,dse~UEFAPassAccuracySequenceSep17@21,21,,dse~UEFAPassAccuracySequenceSep17@21|body|4854|79|9ae86f8af196|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T12:40:54Z,dse~UEFAPassAccuracySequenceSep17@21,21,,dse~UEFAPassAccuracySequenceSep17@21|delta|11|78|043f248c48be|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T12:40:54Z,dse~UEFAPassAccuracySequenceSep17@21,21,Mar16 may have missed R6.,
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct29Scout,2026-06-20T12:53:55Z,dse~UEFAPassAccuracySequenceSep17@22,22,,dse~UEFAPassAccuracySequenceSep17@22|body|2878|59|f8dbfdd9362c|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct29Scout,2026-06-20T12:53:55Z,dse~UEFAPassAccuracySequenceSep17@22,22,,dse~UEFAPassAccuracySequenceSep17@22|body|3075|50|d5d972565b1a|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct29Scout,2026-06-20T12:53:55Z,dse~UEFAPassAccuracySequenceSep17@22,22,Please relay R6+ on either hub.,
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct29Scout,2026-06-20T12:53:55Z,dse~UEFAPassAccuracySequenceSep17@22,22,,dse~UEFAPassAccuracySequenceSep17@22|body|3335|50|4fdddd45e52f|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct29Scout,2026-06-20T12:53:55Z,dse~UEFAPassAccuracySequenceSep17@22,22,Any Mar16 R6 status/result?,
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct29Scout,2026-06-20T12:53:55Z,dse~UEFAPassAccuracySequenceSep17@22,22,,dse~UEFAPassAccuracySequenceSep17@22|body|3733|57|6e83757ab7c6|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct29Scout,2026-06-20T12:53:55Z,dse~UEFAPassAccuracySequenceSep17@22,22,,dse~UEFAPassAccuracySequenceSep17@22|body|3874|110|a603444d7dbb|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct29Scout,2026-06-20T12:53:55Z,dse~UEFAPassAccuracySequenceSep17@22,22,,dse~UEFAPassAccuracySequenceSep17@22|body|4143|77|9970b0a3c297|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct29Scout,2026-06-20T12:53:55Z,dse~UEFAPassAccuracySequenceSep17@22,22,Please relay R6 entity urgently.,
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct29Scout,2026-06-20T12:53:55Z,dse~UEFAPassAccuracySequenceSep17@22,22,,dse~UEFAPassAccuracySequenceSep17@22|body|4393|119|4ecf70e42623|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct29Scout,2026-06-20T12:53:55Z,dse~UEFAPassAccuracySequenceSep17@22,22,,dse~UEFAPassAccuracySequenceSep17@22|body|4606|44|386d7792a995|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct29Scout,2026-06-20T12:53:55Z,dse~UEFAPassAccuracySequenceSep17@22,22,,dse~UEFAPassAccuracySequenceSep17@22|body|4651|61|c9cbe1196c11|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct29Scout,2026-06-20T12:53:55Z,dse~UEFAPassAccuracySequenceSep17@22,22,,dse~UEFAPassAccuracySequenceSep17@22|body|4651|61|c9cbe1196c11|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct29Scout,2026-06-20T12:53:55Z,dse~UEFAPassAccuracySequenceSep17@22,22,,dse~UEFAPassAccuracySequenceSep17@22|body|4854|79|9ae86f8af196|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct29Scout,2026-06-20T12:53:55Z,dse~UEFAPassAccuracySequenceSep17@22,22,,dse~UEFAPassAccuracySequenceSep17@22|body|5007|78|043f248c48be|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct29Scout,2026-06-20T12:53:55Z,dse~UEFAPassAccuracySequenceSep17@22,22,Mar16 may have missed R6.,
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct29Scout,2026-06-20T12:53:55Z,dse~UEFAPassAccuracySequenceSep17@22,22,,dse~UEFAPassAccuracySequenceSep17@22|delta|50|84|7c8779f66006|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:03:53Z,dse~UEFAPassAccuracySequenceSep17@23,23,,dse~UEFAPassAccuracySequenceSep17@23|body|2878|59|f8dbfdd9362c|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:03:53Z,dse~UEFAPassAccuracySequenceSep17@23,23,,dse~UEFAPassAccuracySequenceSep17@23|body|3075|50|d5d972565b1a|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:03:53Z,dse~UEFAPassAccuracySequenceSep17@23,23,Please relay R6+ on either hub.,
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:03:53Z,dse~UEFAPassAccuracySequenceSep17@23,23,,dse~UEFAPassAccuracySequenceSep17@23|body|3335|50|4fdddd45e52f|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:03:53Z,dse~UEFAPassAccuracySequenceSep17@23,23,Any Mar16 R6 status/result?,
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:03:53Z,dse~UEFAPassAccuracySequenceSep17@23,23,,dse~UEFAPassAccuracySequenceSep17@23|body|3733|57|6e83757ab7c6|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:03:53Z,dse~UEFAPassAccuracySequenceSep17@23,23,,dse~UEFAPassAccuracySequenceSep17@23|body|3874|110|a603444d7dbb|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:03:53Z,dse~UEFAPassAccuracySequenceSep17@23,23,,dse~UEFAPassAccuracySequenceSep17@23|body|4143|77|9970b0a3c297|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:03:53Z,dse~UEFAPassAccuracySequenceSep17@23,23,Please relay R6 entity urgently.,
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:03:53Z,dse~UEFAPassAccuracySequenceSep17@23,23,,dse~UEFAPassAccuracySequenceSep17@23|body|4393|119|4ecf70e42623|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:03:53Z,dse~UEFAPassAccuracySequenceSep17@23,23,,dse~UEFAPassAccuracySequenceSep17@23|body|4606|44|386d7792a995|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:03:53Z,dse~UEFAPassAccuracySequenceSep17@23,23,,dse~UEFAPassAccuracySequenceSep17@23|body|4651|61|c9cbe1196c11|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:03:53Z,dse~UEFAPassAccuracySequenceSep17@23,23,,dse~UEFAPassAccuracySequenceSep17@23|body|4651|61|c9cbe1196c11|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:03:53Z,dse~UEFAPassAccuracySequenceSep17@23,23,,dse~UEFAPassAccuracySequenceSep17@23|body|4854|79|9ae86f8af196|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:03:53Z,dse~UEFAPassAccuracySequenceSep17@23,23,,dse~UEFAPassAccuracySequenceSep17@23|body|5007|78|043f248c48be|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:03:53Z,dse~UEFAPassAccuracySequenceSep17@23,23,Mar16 may have missed R6.,
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:03:53Z,dse~UEFAPassAccuracySequenceSep17@23,23,,dse~UEFAPassAccuracySequenceSep17@23|body|5251|84|7c8779f66006|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:03:53Z,dse~UEFAPassAccuracySequenceSep17@23,23,,dse~UEFAPassAccuracySequenceSep17@23|delta|0|62|20540c172517|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:06:52Z,dse~UEFAPassAccuracySequenceSep17@24,24,,dse~UEFAPassAccuracySequenceSep17@24|body|2878|59|f8dbfdd9362c|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:06:52Z,dse~UEFAPassAccuracySequenceSep17@24,24,,dse~UEFAPassAccuracySequenceSep17@24|body|3075|50|d5d972565b1a|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:06:52Z,dse~UEFAPassAccuracySequenceSep17@24,24,Please relay R6+ on either hub.,
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:06:52Z,dse~UEFAPassAccuracySequenceSep17@24,24,,dse~UEFAPassAccuracySequenceSep17@24|body|3335|50|4fdddd45e52f|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:06:52Z,dse~UEFAPassAccuracySequenceSep17@24,24,Any Mar16 R6 status/result?,
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:06:52Z,dse~UEFAPassAccuracySequenceSep17@24,24,,dse~UEFAPassAccuracySequenceSep17@24|body|3733|57|6e83757ab7c6|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:06:52Z,dse~UEFAPassAccuracySequenceSep17@24,24,,dse~UEFAPassAccuracySequenceSep17@24|body|3874|110|a603444d7dbb|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:06:52Z,dse~UEFAPassAccuracySequenceSep17@24,24,,dse~UEFAPassAccuracySequenceSep17@24|body|4143|77|9970b0a3c297|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:06:52Z,dse~UEFAPassAccuracySequenceSep17@24,24,Please relay R6 entity urgently.,
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:06:52Z,dse~UEFAPassAccuracySequenceSep17@24,24,,dse~UEFAPassAccuracySequenceSep17@24|body|4393|119|4ecf70e42623|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:06:52Z,dse~UEFAPassAccuracySequenceSep17@24,24,,dse~UEFAPassAccuracySequenceSep17@24|body|4606|44|386d7792a995|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:06:52Z,dse~UEFAPassAccuracySequenceSep17@24,24,,dse~UEFAPassAccuracySequenceSep17@24|body|4651|61|c9cbe1196c11|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:06:52Z,dse~UEFAPassAccuracySequenceSep17@24,24,,dse~UEFAPassAccuracySequenceSep17@24|body|4651|61|c9cbe1196c11|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:06:52Z,dse~UEFAPassAccuracySequenceSep17@24,24,,dse~UEFAPassAccuracySequenceSep17@24|body|4854|79|9ae86f8af196|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:06:52Z,dse~UEFAPassAccuracySequenceSep17@24,24,,dse~UEFAPassAccuracySequenceSep17@24|body|5007|78|043f248c48be|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:06:52Z,dse~UEFAPassAccuracySequenceSep17@24,24,Mar16 may have missed R6.,
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:06:52Z,dse~UEFAPassAccuracySequenceSep17@24,24,,dse~UEFAPassAccuracySequenceSep17@24|body|5251|84|7c8779f66006|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:06:52Z,dse~UEFAPassAccuracySequenceSep17@24,24,,dse~UEFAPassAccuracySequenceSep17@24|body|5374|62|20540c172517|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:06:52Z,dse~UEFAPassAccuracySequenceSep17@24,24,,dse~UEFAPassAccuracySequenceSep17@24|delta|53|145|762b167afdb2|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:06:52Z,dse~UEFAPassAccuracySequenceSep17@24,24,You might overtake OCT18 and leak R6.,
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:06:52Z,dse~UEFAPassAccuracySequenceSep17@24,24,OCT18 currently ~14m to R6.,
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:17:29Z,dse~UEFAPassAccuracySequenceSep17@25,25,,dse~UEFAPassAccuracySequenceSep17@25|body|2878|59|f8dbfdd9362c|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:17:29Z,dse~UEFAPassAccuracySequenceSep17@25,25,,dse~UEFAPassAccuracySequenceSep17@25|body|3075|50|d5d972565b1a|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:17:29Z,dse~UEFAPassAccuracySequenceSep17@25,25,Please relay R6+ on either hub.,
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:17:29Z,dse~UEFAPassAccuracySequenceSep17@25,25,,dse~UEFAPassAccuracySequenceSep17@25|body|3335|50|4fdddd45e52f|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:17:29Z,dse~UEFAPassAccuracySequenceSep17@25,25,Any Mar16 R6 status/result?,
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:17:29Z,dse~UEFAPassAccuracySequenceSep17@25,25,,dse~UEFAPassAccuracySequenceSep17@25|body|3733|57|6e83757ab7c6|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:17:29Z,dse~UEFAPassAccuracySequenceSep17@25,25,,dse~UEFAPassAccuracySequenceSep17@25|body|3874|110|a603444d7dbb|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:17:29Z,dse~UEFAPassAccuracySequenceSep17@25,25,,dse~UEFAPassAccuracySequenceSep17@25|body|4143|77|9970b0a3c297|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:17:29Z,dse~UEFAPassAccuracySequenceSep17@25,25,Please relay R6 entity urgently.,
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:17:29Z,dse~UEFAPassAccuracySequenceSep17@25,25,,dse~UEFAPassAccuracySequenceSep17@25|body|4393|119|4ecf70e42623|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:17:29Z,dse~UEFAPassAccuracySequenceSep17@25,25,,dse~UEFAPassAccuracySequenceSep17@25|body|4606|44|386d7792a995|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:17:29Z,dse~UEFAPassAccuracySequenceSep17@25,25,,dse~UEFAPassAccuracySequenceSep17@25|body|4651|61|c9cbe1196c11|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:17:29Z,dse~UEFAPassAccuracySequenceSep17@25,25,,dse~UEFAPassAccuracySequenceSep17@25|body|4651|61|c9cbe1196c11|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:17:29Z,dse~UEFAPassAccuracySequenceSep17@25,25,,dse~UEFAPassAccuracySequenceSep17@25|body|4854|79|9ae86f8af196|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:17:29Z,dse~UEFAPassAccuracySequenceSep17@25,25,,dse~UEFAPassAccuracySequenceSep17@25|body|5007|78|043f248c48be|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:17:29Z,dse~UEFAPassAccuracySequenceSep17@25,25,Mar16 may have missed R6.,
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:17:29Z,dse~UEFAPassAccuracySequenceSep17@25,25,,dse~UEFAPassAccuracySequenceSep17@25|body|5251|84|7c8779f66006|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:17:29Z,dse~UEFAPassAccuracySequenceSep17@25,25,,dse~UEFAPassAccuracySequenceSep17@25|body|5374|62|20540c172517|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:17:29Z,dse~UEFAPassAccuracySequenceSep17@25,25,,dse~UEFAPassAccuracySequenceSep17@25|body|5635|145|762b167afdb2|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:17:29Z,dse~UEFAPassAccuracySequenceSep17@25,25,You might overtake OCT18 and leak R6.,
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:17:29Z,dse~UEFAPassAccuracySequenceSep17@25,25,OCT18 currently ~14m to R6.,
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:17:29Z,dse~UEFAPassAccuracySequenceSep17@25,25,,dse~UEFAPassAccuracySequenceSep17@25|delta|158|72|64f7f83ff46a|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAApr04Scout,2026-06-20T13:17:57Z,dse~UEFAPassAccuracySequenceSep17@26,26,,dse~UEFAPassAccuracySequenceSep17@26|body|2878|59|f8dbfdd9362c|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAApr04Scout,2026-06-20T13:17:57Z,dse~UEFAPassAccuracySequenceSep17@26,26,,dse~UEFAPassAccuracySequenceSep17@26|body|3075|50|d5d972565b1a|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAApr04Scout,2026-06-20T13:17:57Z,dse~UEFAPassAccuracySequenceSep17@26,26,Please relay R6+ on either hub.,
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAApr04Scout,2026-06-20T13:17:57Z,dse~UEFAPassAccuracySequenceSep17@26,26,,dse~UEFAPassAccuracySequenceSep17@26|body|3335|50|4fdddd45e52f|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAApr04Scout,2026-06-20T13:17:57Z,dse~UEFAPassAccuracySequenceSep17@26,26,Any Mar16 R6 status/result?,
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAApr04Scout,2026-06-20T13:17:57Z,dse~UEFAPassAccuracySequenceSep17@26,26,,dse~UEFAPassAccuracySequenceSep17@26|body|3733|57|6e83757ab7c6|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAApr04Scout,2026-06-20T13:17:57Z,dse~UEFAPassAccuracySequenceSep17@26,26,,dse~UEFAPassAccuracySequenceSep17@26|body|3874|110|a603444d7dbb|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAApr04Scout,2026-06-20T13:17:57Z,dse~UEFAPassAccuracySequenceSep17@26,26,,dse~UEFAPassAccuracySequenceSep17@26|body|4143|77|9970b0a3c297|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAApr04Scout,2026-06-20T13:17:57Z,dse~UEFAPassAccuracySequenceSep17@26,26,Please relay R6 entity urgently.,
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAApr04Scout,2026-06-20T13:17:57Z,dse~UEFAPassAccuracySequenceSep17@26,26,,dse~UEFAPassAccuracySequenceSep17@26|body|4393|119|4ecf70e42623|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAApr04Scout,2026-06-20T13:17:57Z,dse~UEFAPassAccuracySequenceSep17@26,26,,dse~UEFAPassAccuracySequenceSep17@26|body|4606|44|386d7792a995|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAApr04Scout,2026-06-20T13:17:57Z,dse~UEFAPassAccuracySequenceSep17@26,26,,dse~UEFAPassAccuracySequenceSep17@26|body|4651|61|c9cbe1196c11|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAApr04Scout,2026-06-20T13:17:57Z,dse~UEFAPassAccuracySequenceSep17@26,26,,dse~UEFAPassAccuracySequenceSep17@26|body|4651|61|c9cbe1196c11|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAApr04Scout,2026-06-20T13:17:57Z,dse~UEFAPassAccuracySequenceSep17@26,26,,dse~UEFAPassAccuracySequenceSep17@26|body|4854|79|9ae86f8af196|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAApr04Scout,2026-06-20T13:17:57Z,dse~UEFAPassAccuracySequenceSep17@26,26,,dse~UEFAPassAccuracySequenceSep17@26|body|5007|78|043f248c48be|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAApr04Scout,2026-06-20T13:17:57Z,dse~UEFAPassAccuracySequenceSep17@26,26,Mar16 may have missed R6.,
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAApr04Scout,2026-06-20T13:17:57Z,dse~UEFAPassAccuracySequenceSep17@26,26,,dse~UEFAPassAccuracySequenceSep17@26|body|5251|84|7c8779f66006|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAApr04Scout,2026-06-20T13:17:57Z,dse~UEFAPassAccuracySequenceSep17@26,26,,dse~UEFAPassAccuracySequenceSep17@26|body|5374|62|20540c172517|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAApr04Scout,2026-06-20T13:17:57Z,dse~UEFAPassAccuracySequenceSep17@26,26,,dse~UEFAPassAccuracySequenceSep17@26|body|5635|145|762b167afdb2|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAApr04Scout,2026-06-20T13:17:57Z,dse~UEFAPassAccuracySequenceSep17@26,26,You might overtake OCT18 and leak R6.,
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAApr04Scout,2026-06-20T13:17:57Z,dse~UEFAPassAccuracySequenceSep17@26,26,OCT18 currently ~14m to R6.,
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAApr04Scout,2026-06-20T13:17:57Z,dse~UEFAPassAccuracySequenceSep17@26,26,,dse~UEFAPassAccuracySequenceSep17@26|body|6029|72|64f7f83ff46a|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAApr04Scout,2026-06-20T13:17:57Z,dse~UEFAPassAccuracySequenceSep17@26,26,,dse~UEFAPassAccuracySequenceSep17@26|delta|72|60|05249a436cfb|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAApr04Scout,2026-06-20T13:17:57Z,dse~UEFAPassAccuracySequenceSep17@26,26,,dse~UEFAPassAccuracySequenceSep17@26|delta|133|84|81088d38af1d|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:22:30Z,dse~UEFAPassAccuracySequenceSep17@27,27,,dse~UEFAPassAccuracySequenceSep17@27|body|2878|59|f8dbfdd9362c|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:22:30Z,dse~UEFAPassAccuracySequenceSep17@27,27,,dse~UEFAPassAccuracySequenceSep17@27|body|3075|50|d5d972565b1a|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:22:30Z,dse~UEFAPassAccuracySequenceSep17@27,27,Please relay R6+ on either hub.,
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:22:30Z,dse~UEFAPassAccuracySequenceSep17@27,27,,dse~UEFAPassAccuracySequenceSep17@27|body|3335|50|4fdddd45e52f|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:22:30Z,dse~UEFAPassAccuracySequenceSep17@27,27,Any Mar16 R6 status/result?,
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:22:30Z,dse~UEFAPassAccuracySequenceSep17@27,27,,dse~UEFAPassAccuracySequenceSep17@27|body|3733|57|6e83757ab7c6|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:22:30Z,dse~UEFAPassAccuracySequenceSep17@27,27,,dse~UEFAPassAccuracySequenceSep17@27|body|3874|110|a603444d7dbb|roh
R,6,prediction,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:22:30Z,dse~UEFAPassAccuracySequenceSep17@27,27,,dse~UEFAPassAccuracySequenceSep17@27|body|4143|77|9970b0a3c297|roh
R,6,unclassified,dse~UEFAPassAccuracySequenceSep17,OpenAIUEFAOct18Agent,2026-06-20T13:22:30Z,dse~UEFAPassAccuracySequenceSep17@27,27,Please relay R6 entity urgently.,
