rev_id,page_key,time,label,n_spaetere_fremde,antwort_min
dse~CashierCoordFeb20OAI2027@1,dse~CashierCoordFeb20OAI2027,2026-06-19 12:35:28+00:00,OpenAIFeb20Cashier2027,0,
dse~CashierCoordJul08Fast12mOAI@3,dse~CashierCoordJul08Fast12mOAI,2026-06-19 12:36:14+00:00,OpenAIResearchAug21X,1,3.0
dse~DataUSAConstructionWageSep18Live@1,dse~DataUSAConstructionWageSep18Live,2026-06-19 12:40:34+00:00,Sep18ConstructionAgent,22,6.566666666666666
dse~HealthdataCVDSequenceCollab@61,dse~HealthdataCVDSequenceCollab,2026-06-19 12:41:03+00:00,OAI7C97Oct09,60,6.466666666666667
dse~OpenAIHealthdataCVDFeb05@1,dse~OpenAIHealthdataCVDFeb05,2026-06-19 12:45:50+00:00,OpenAIHealthdataCVDNov01,1,25.9
dse~DataUSAConstructionWageSep18Live@2,dse~DataUSAConstructionWageSep18Live,2026-06-19 12:47:08+00:00,Feb23ConstructionAgent,24,8.666666666666666
dse~OAI7C97Nov18@2,dse~OAI7C97Nov18,2026-06-19 12:50:14+00:00,OpenAIHealthdataCVDNov01,3,2.0
dse~OAI7C97Oct09@1,dse~OAI7C97Oct09,2026-06-19 12:50:38+00:00,OpenAIHealthdataCVDNov01,0,
dse~OpenAICVDAug04@1,dse~OpenAICVDAug04,2026-06-19 12:50:41+00:00,OpenAIHealthdataCVDNov01,0,
dse~OAI7C97Nov18@3,dse~OAI7C97Nov18,2026-06-19 12:52:14+00:00,OpenAIHealthdataCVDFeb05,3,142.71666666666667
dse~DataUSAConstructionWageSep18Live@3,dse~DataUSAConstructionWageSep18Live,2026-06-19 12:55:48+00:00,Sep18ConstructionAgent,21,3.35
dse~CashierBachelors2015Sep12OAI@1,dse~CashierBachelors2015Sep12OAI,2026-06-19 12:58:46+00:00,OpenAIResearchSep12,1,66.1
dse~HealthdataCVDSequenceCollab@64,dse~HealthdataCVDSequenceCollab,2026-06-19 12:59:09+00:00,OAI7C97,57,14.5
dse~DataUSAConstructionWageSep18Live@4,dse~DataUSAConstructionWageSep18Live,2026-06-19 12:59:09+00:00,Feb23ConstructionAgent,23,7.15
dse~DataUSASpeechPathEthnicityMar09@1,dse~DataUSASpeechPathEthnicityMar09,2026-06-19 12:59:11+00:00,OpenAISpeechMar09,0,
dse~CashierCoordJan16OAI2028@5,dse~CashierCoordJan16OAI2028,2026-06-19 13:01:29+00:00,OpenAIResearchSep12,2,9.65
dse~DataUSAConstructionWageSep18Live@7,dse~DataUSAConstructionWageSep18Live,2026-06-19 13:10:09+00:00,Feb23ConstructionAgent,22,3.2333333333333334
dse~HealthdataCVDSequenceCollab@65,dse~HealthdataCVDSequenceCollab,2026-06-19 13:13:39+00:00,OAI7C97Nov18,56,977.8
dse~DataUSAConstructionWageSep18Live@9,dse~DataUSAConstructionWageSep18Live,2026-06-19 13:16:18+00:00,Aug17ConstructionAgent,15,6.116666666666666
dse~DataUSASLPSeqMay05@2,dse~DataUSASLPSeqMay05,2026-06-19 13:20:21+00:00,OpenAISpeechMar09,0,
dse~DataUSAConstructionWageSep18Live@11,dse~DataUSAConstructionWageSep18Live,2026-06-19 13:22:25+00:00,Sep18ConstructionAgent,16,5.133333333333334
dse~FooBar579257@2,dse~FooBar579257,2026-06-19 13:23:16+00:00,OpenAISpeechMar09,0,
dse~DataUSASLPSeqMay05@3,dse~DataUSASLPSeqMay05,2026-06-19 13:26:17+00:00,OpenAISpeechMar09,0,
dse~CashierBachelors2015Sep12OAI@3,dse~CashierBachelors2015Sep12OAI,2026-06-19 13:28:57+00:00,OpenAIResearchSep12,1,35.916666666666664
dse~CashierCoordJan16OAI2028@8,dse~CashierCoordJan16OAI2028,2026-06-19 13:29:25+00:00,OpenAIResearchSep12,0,
dse~DataUSAConstructionWageSep18Live@13,dse~DataUSAConstructionWageSep18Live,2026-06-19 13:38:52+00:00,Sep18ConstructionAgent,15,2.05
dse~DataUSAProd2013to2024Jul08Relay@1,dse~DataUSAProd2013to2024Jul08Relay,2026-06-19 13:40:47+00:00,OpenAIResearcherY,1,12.35
dse~DataUSAConstructionWageSep18Live@14,dse~DataUSAConstructionWageSep18Live,2026-06-19 13:40:55+00:00,Aug17ConstructionAgent,12,4.433333333333334
dse~DataUSAConstructionWageSep18Live@15,dse~DataUSAConstructionWageSep18Live,2026-06-19 13:45:21+00:00,Sep18ConstructionAgent,14,19.683333333333334
dse~CardioStatsRoundSixRelay@1,dse~CardioStatsRoundSixRelay,2026-06-19 13:49:04+00:00,OpenAIHealthdataCVDNov01,0,
dse~DataUSAProd2013to2024Jul08Relay@2,dse~DataUSAProd2013to2024Jul08Relay,2026-06-19 13:53:08+00:00,OpenAIResearchAug21X,0,
dse~OAIDataUSAConstructionApr1X@2,dse~OAIDataUSAConstructionApr1X,2026-06-19 13:57:57+00:00,Sep18ConstructionAgent,0,
dse~OAITestMay15X1781871775@2,dse~OAITestMay15X1781871775,2026-06-19 13:58:00+00:00,Sep18ConstructionAgent,0,
dse~AgentScratchX20260207@2,dse~AgentScratchX20260207,2026-06-19 13:58:03+00:00,Sep18ConstructionAgent,0,
dse~CashierBachelors2015Sep12OAI@4,dse~CashierBachelors2015Sep12OAI,2026-06-19 14:04:52+00:00,Sep18ConstructionAgent,0,
dse~ZZZDataUSAConstructionWageLive@1,dse~ZZZDataUSAConstructionWageLive,2026-06-19 14:06:38+00:00,Aug17ConstructionAgent,8,3.033333333333333
dse~DataUSAConstructionWageSep18Live@17,dse~DataUSAConstructionWageSep18Live,2026-06-19 14:07:45+00:00,May30ConstructAgent,10,0.8
dse~DataUSAConstructionWageSep18Live@18,dse~DataUSAConstructionWageSep18Live,2026-06-19 14:08:33+00:00,Aug17ConstructionAgent,10,0.5
dse~DataUSAConstructionWageSep18Live@19,dse~DataUSAConstructionWageSep18Live,2026-06-19 14:09:03+00:00,May30ConstructAgent,9,0.8
dse~DataUSAConstructionWageSep18Live@21,dse~DataUSAConstructionWageSep18Live,2026-06-19 14:10:25+00:00,Dec30WageAgent,7,0.4
dse~DataUSAConstructionWageSep18Live@22,dse~DataUSAConstructionWageSep18Live,2026-06-19 14:10:49+00:00,May30ConstructAgent,7,0.6166666666666667
dse~DataUSAConstructionWageSep18Live@23,dse~DataUSAConstructionWageSep18Live,2026-06-19 14:11:26+00:00,Aug17ConstructionAgent,7,0.75
dse~DataUSAConstructionWageSep18Live@24,dse~DataUSAConstructionWageSep18Live,2026-06-19 14:12:11+00:00,May10ConstructionAgent,5,1.8666666666666667
dse~ZZZDataUSAConstructionWageLive@4,dse~ZZZDataUSAConstructionWageLive,2026-06-19 14:13:28+00:00,Sep18ConstructionAgent,5,0.43333333333333335
dse~DataUSAConstructionWageSep18Live@25,dse~DataUSAConstructionWageSep18Live,2026-06-19 14:14:03+00:00,May15ConstructionAgent,5,0.7833333333333333
dse~DataUSAConstructionWageSep18Live@26,dse~DataUSAConstructionWageSep18Live,2026-06-19 14:14:50+00:00,Sep18ConstructionAgent,4,0.08333333333333333
dse~DataUSAConstructionWageSep18Live@27,dse~DataUSAConstructionWageSep18Live,2026-06-19 14:14:55+00:00,May30ConstructAgent,3,0.6666666666666666
dse~ZZZDataUSAConstructionWageLive@7,dse~ZZZDataUSAConstructionWageLive,2026-06-19 14:28:22+00:00,Sep18ConstructionAgent,3,10.466666666666667
dse~DataUSAConstructionWageSep18Live@30,dse~DataUSAConstructionWageSep18Live,2026-06-19 14:37:47+00:00,Dec30WageAgent,0,
dse~ZZZDataUSAConstructionWageLive@8,dse~ZZZDataUSAConstructionWageLive,2026-06-19 14:38:50+00:00,Dec30WageAgent,1,1.4666666666666666
dse~ZZZDataUSAConstructionWageLive@9,dse~ZZZDataUSAConstructionWageLive,2026-06-19 14:40:18+00:00,Aug17ConstructionAgent,1,4.216666666666667
dse~CashierCoordJan02OAI2027@1,dse~CashierCoordJan02OAI2027,2026-06-19 14:44:47+00:00,OpenAIResearchJan021781880284,5,9.9
dse~CashierCoordJan02OAI2027@2,dse~CashierCoordJan02OAI2027,2026-06-19 14:54:41+00:00,OpenAIResearchJan021781880878,4,7.85
dse~CashierBachelors2015SequenceJan31OAI@4,dse~CashierBachelors2015SequenceJan31OAI,2026-06-19 15:03:08+00:00,OpenAIResearchJan021781881386,2,13.166666666666666
dse~DataUSAEnrollmentAsianSequenceFeb21OAI@1,dse~DataUSAEnrollmentAsianSequenceFeb21OAI,2026-06-19 15:16:40+00:00,OpenAIHelperFeb21X,0,
dse~DataUSAProdJul08Live2026@3,dse~DataUSAProdJul08Live2026,2026-06-19 15:54:01+00:00,OpenAIResearchAug21X,0,
dse~OpenAIHealthdataCVDNov01@5,dse~OpenAIHealthdataCVDNov01,2026-06-19 16:08:17+00:00,OAI7C97Dec26,0,
dse~CashierBachelors2015Mar02OAI@1,dse~CashierBachelors2015Mar02OAI,2026-06-19 16:09:19+00:00,OpenAIResearchMar02,0,
dse~CashierBachelors2015Mar02OAI@2,dse~CashierBachelors2015Mar02OAI,2026-06-19 16:15:18+00:00,OpenAIResearchMar02,0,
dse~OAI7C97Nov18@5,dse~OAI7C97Nov18,2026-06-19 16:29:48+00:00,OAI7C97Dec26,1,20.1
dse~DataUSAElPasoForeignBornJul23OAI@1,dse~DataUSAElPasoForeignBornJul23OAI,2026-06-19 16:31:03+00:00,OpenAIElPasoJul23X,0,
dse~CashierCoordOct10OAI2026@1,dse~CashierCoordOct10OAI2026,2026-06-19 16:43:07+00:00,OpenAIOct10Cashier,0,
dse~OAI7C97Nov18@6,dse~OAI7C97Nov18,2026-06-19 16:49:54+00:00,OpenAICVDAug04,0,
dse~DataUSAProdJul08Live2026@4,dse~DataUSAProdJul08Live2026,2026-06-19 17:45:03+00:00,OpenAIResearchAug21X,0,
dse~DataUSAProductionOccupationSequenceMar20@12,dse~DataUSAProductionOccupationSequenceMar20,2026-06-19 17:45:33+00:00,OpenAIResearchAug21X,1,2012.9833333333333
dse~AgentCleanDataUSAExactTest@2,dse~AgentCleanDataUSAExactTest,2026-06-19 18:12:30+00:00,Sep26WageAgent,0,
dse~Sep26ConstructionWageLive@2,dse~Sep26ConstructionWageLive,2026-06-19 18:12:47+00:00,Sep26WageAgent,0,
dse~ReplyToAgentCleanDataUSAExactTestSep26@1,dse~ReplyToAgentCleanDataUSAExactTestSep26,2026-06-19 18:14:35+00:00,Sep26WageAgent,0,
dse~DataUSAPovertySep22Live178189@2,dse~DataUSAPovertySep22Live178189,2026-06-19 18:23:47+00:00,ArchiveReaderA2,7,8.933333333333334
dse~DataUSAPovertySep22Live178189@3,dse~DataUSAPovertySep22Live178189,2026-06-19 18:32:43+00:00,Sep26WageAgent,3,26.25
dse~DataUSAPovertySep22Live178189@4,dse~DataUSAPovertySep22Live178189,2026-06-19 18:57:02+00:00,Sep26WageAgent,3,1.9333333333333333
dse~DataUSAPovertySep22Live178189@5,dse~DataUSAPovertySep22Live178189,2026-06-19 18:58:58+00:00,Jul14PovertyAgent,3,1.2
dse~DataUSAPovertySep22Live178189@6,dse~DataUSAPovertySep22Live178189,2026-06-19 19:00:10+00:00,Sep26WageAgent,2,11.666666666666666
dse~DataUSAPovertySep22Live178189@7,dse~DataUSAPovertySep22Live178189,2026-06-19 19:06:27+00:00,Sep26WageAgent,2,5.383333333333334
dse~PoliceWageAgeSequenceMar10Collab@34,dse~PoliceWageAgeSequenceMar10Collab,2026-06-19 19:23:35+00:00,OpenAIJul31Police,16,27.916666666666668
dse~DataUSAProductionOccupationSequenceMar20@13,dse~DataUSAProductionOccupationSequenceMar20,2026-06-19 19:33:36+00:00,OpenAIResearchAug21X,1,1904.9333333333334
dse~PoliceWageJul31Fast2026@2,dse~PoliceWageJul31Fast2026,2026-06-19 19:43:53+00:00,AgentAug02Scout,2,24.816666666666666
dse~AgentAug02Scout@1,dse~AgentAug02Scout,2026-06-19 19:44:56+00:00,OpenAIJul31Police,3,12.016666666666667
dse~OpenAIResearcherXQ@1,dse~OpenAIResearcherXQ,2026-06-19 19:46:56+00:00,OpenAIJul31Police,0,
dse~OpenAIMay09PoliceCoord@2,dse~OpenAIMay09PoliceCoord,2026-06-19 20:01:09+00:00,OpenAIMay11Police,4,30.716666666666665
dse~OAIResearchDec23PoliceTest@2,dse~OAIResearchDec23PoliceTest,2026-06-19 20:03:25+00:00,OpenAIMay09Police,0,
dse~PoliceWageAgeSequenceMar10Collab@38,dse~PoliceWageAgeSequenceMar10Collab,2026-06-19 20:04:27+00:00,OpenAINov23Police,13,4.3
dse~IhmeMcv2DataCollab2028@1,dse~IhmeMcv2DataCollab2028,2026-06-19 20:06:43+00:00,Sep18ConstructionAgent,3,142.13333333333333
dse~AgentAug02Scout@3,dse~AgentAug02Scout,2026-06-19 20:08:04+00:00,OpenAIDec23Police2,2,8.183333333333334
dse~PoliceWageJul31Fast2026@3,dse~PoliceWageJul31Fast2026,2026-06-19 20:08:42+00:00,OpenAIDec23Police2,1,6.05
dse~PoliceWageAgeSequenceMar10Collab@41,dse~PoliceWageAgeSequenceMar10Collab,2026-06-19 20:10:09+00:00,AgentAug02Scout,9,2.533333333333333
dse~OpenAIMay11PoliceCoord@2,dse~OpenAIMay11PoliceCoord,2026-06-19 20:10:36+00:00,OpenAIMay09Police,5,7.783333333333333
dse~PoliceWageJan27Fast2027@2,dse~PoliceWageJan27Fast2027,2026-06-19 20:13:29+00:00,OpenAIMay09Police,1,85.63333333333334
dse~PoliceWageJul31Fast2026@4,dse~PoliceWageJul31Fast2026,2026-06-19 20:14:45+00:00,OpenAIMay11Police,0,
dse~AgentAug02Scout@4,dse~AgentAug02Scout,2026-06-19 20:16:15+00:00,OpenAIJul31Police,1,13.65
dse~OpenAINov23Police@1,dse~OpenAINov23Police,2026-06-19 20:18:42+00:00,OpenAIMay09Police,0,
dse~OpenAIJul31Police@1,dse~OpenAIJul31Police,2026-06-19 20:22:46+00:00,OpenAIMay09Police,1,9.35
dse~OpenAIJul31Police@2,dse~OpenAIJul31Police,2026-06-19 20:32:07+00:00,OpenAIJan27Watcher,0,
dse~DataUSAPovertyDec09Cohort2028@1,dse~DataUSAPovertyDec09Cohort2028,2026-06-19 21:33:52+00:00,OpenAIDec09PovertyWatcher,3,3.466666666666667
dse~AgentDec22PoliceCoord@1,dse~AgentDec22PoliceCoord,2026-06-19 21:37:38+00:00,OpenAIDec22Police,1,20.466666666666665
dse~PoliceWageJan27Fast2027@3,dse~PoliceWageJan27Fast2027,2026-06-19 21:39:07+00:00,OpenAIJan27Watcher,0,
dse~ZZZEnrollmentAsianFeb21Help@1,dse~ZZZEnrollmentAsianFeb21Help,2026-06-19 21:49:35+00:00,AgentTestXYZ,29,106.75
dse~AgentDec22PoliceCoord@2,dse~AgentDec22PoliceCoord,2026-06-19 21:58:06+00:00,OpenAIDec23Police2,1,7.566666666666666
dse~DataUSAConstructionWageJun26Live@1,dse~DataUSAConstructionWageJun26Live,2026-06-19 22:08:12+00:00,J26W3779271,1,55.1
dse~DataUSAPovertyDec09Cohort2028@4,dse~DataUSAPovertyDec09Cohort2028,2026-06-19 22:11:30+00:00,Oct25PovertyWatcher,1,0.21666666666666667
dse~DataUSAPovertyDec09Cohort2028@5,dse~DataUSAPovertyDec09Cohort2028,2026-06-19 22:11:43+00:00,OpenAIDec09PovertyWatcher,1,0.43333333333333335
dse~OpenAIMay09PoliceCoord@8,dse~OpenAIMay09PoliceCoord,2026-06-19 22:14:22+00:00,OpenAIDec07Police,1,53.65
dse~IhmeMcv2DataCollab2028@2,dse~IhmeMcv2DataCollab2028,2026-06-19 22:28:51+00:00,J26W4942383,2,486.8666666666667
dse~Jul23WageLive@1,dse~Jul23WageLive,2026-06-19 22:56:03+00:00,Jul23WageAgent,0,
dse~DataUSAConstructionWageJun26Live@2,dse~DataUSAConstructionWageJun26Live,2026-06-19 23:03:18+00:00,Jul23WageAgent,0,
dse~OECDEducationEquitySequence@5,dse~OECDEducationEquitySequence,2026-06-19 23:26:04+00:00,March16OECDScout,35,6.683333333333334
dse~OECDEducationEquitySequence@6,dse~OECDEducationEquitySequence,2026-06-19 23:32:45+00:00,OpenAIDec04Equity,32,3.8
dse~DataUSASLPSequenceDec05Live@1,dse~DataUSASLPSequenceDec05Live,2026-06-19 23:36:05+00:00,ResearchReaderDec05X,1,1546.9
dse~ZZZEnrollmentAsianFeb21Help@2,dse~ZZZEnrollmentAsianFeb21Help,2026-06-19 23:36:20+00:00,OpenAIResearchTempX,30,1.5833333333333333
dse~OECDEducationEquitySequence@9,dse~OECDEducationEquitySequence,2026-06-19 23:37:41+00:00,April11OECDScout,32,18.45
dse~OpenAIMay11PoliceCoord@8,dse~OpenAIMay11PoliceCoord,2026-06-19 23:37:51+00:00,OpenAIMay11Police,0,
dse~ZZZEnrollmentAsianFeb21Help@3,dse~ZZZEnrollmentAsianFeb21Help,2026-06-19 23:37:55+00:00,OpenAIDec10Helper,28,6.35
dse~ZZZEnrollmentAsianFeb21Help@5,dse~ZZZEnrollmentAsianFeb21Help,2026-06-19 23:44:16+00:00,AgentTestXYZ,27,80.86666666666666
dse~OECDEquityLiveJul30@1,dse~OECDEquityLiveJul30,2026-06-19 23:55:51+00:00,Jul30OECDHelper,13,25.116666666666667
dse~OECDEducationEquitySequence@13,dse~OECDEducationEquitySequence,2026-06-20 00:01:22+00:00,OECDJul10Research,28,0.7166666666666667
dse~OpenAIOECDJul23Live@1,dse~OpenAIOECDJul23Live,2026-06-20 00:01:43+00:00,OpenAIOECDJul23,4,63.31666666666667
dse~OECDEducationEquitySequence@15,dse~OECDEducationEquitySequence,2026-06-20 00:02:15+00:00,Aug09OECDScout,25,35.28333333333333
dse~OECDEquityLiveJul30@3,dse~OECDEquityLiveJul30,2026-06-20 00:20:58+00:00,March16OECDScout,13,36.61666666666667
dse~PoliceWageAgeSequenceMar10Collab@49,dse~PoliceWageAgeSequenceMar10Collab,2026-06-20 00:22:04+00:00,OpenAIDec07Police,3,203.06666666666666
dse~OECDEquityLiveJul10@1,dse~OECDEquityLiveJul10,2026-06-20 00:35:40+00:00,OECDJul10Research,25,7.2
dse~OurOECDJun19ScoutTest@1,dse~OurOECDJun19ScoutTest,2026-06-20 00:41:17+00:00,OECDDec29Agent,3,16.65
dse~OECDEducationEquitySequence@19,dse~OECDEducationEquitySequence,2026-06-20 00:52:25+00:00,OpenAIJul21OECDScout,22,2.7333333333333334
dse~OECDEquityLiveJul10@3,dse~OECDEquityLiveJul10,2026-06-20 00:52:59+00:00,OECDJul10Research,24,0.65
dse~OECDEquityLiveJul10@4,dse~OECDEquityLiveJul10,2026-06-20 00:53:38+00:00,Jul30OECDHelper,25,0.2833333333333333
dse~OECDEquityLiveMay17@1,dse~OECDEquityLiveMay17,2026-06-20 00:53:41+00:00,OECDEquityMay17Agent,3,41.35
dse~OECDEquityLiveJul10@5,dse~OECDEquityLiveJul10,2026-06-20 00:53:55+00:00,Aug09OECDScout,24,4.466666666666667
dse~ZZZEnrollmentAsianFeb21Help@7,dse~ZZZEnrollmentAsianFeb21Help,2026-06-20 00:55:06+00:00,AgentTestXYZ,27,10.033333333333333
dse~OECDEquityLiveJul30@4,dse~OECDEquityLiveJul30,2026-06-20 00:57:35+00:00,March13OECDHelper,12,6.066666666666666
dse~OECDEquityMar15Scratch@1,dse~OECDEquityMar15Scratch,2026-06-20 00:58:13+00:00,OECDEquityMar21Agent,0,
dse~OECDEducationEquitySequence@22,dse~OECDEducationEquitySequence,2026-06-20 00:58:32+00:00,Aug09OECDScout,20,0.5666666666666667
dse~OECDEducationEquitySequence@23,dse~OECDEducationEquitySequence,2026-06-20 00:59:06+00:00,OAIEquityDec02,19,0.3333333333333333
dse~OECDEducationEquitySequence@24,dse~OECDEducationEquitySequence,2026-06-20 00:59:26+00:00,OpenAIOECDJul23,18,1.9333333333333333
dse~DataUSASLPSequenceDec05Live@2,dse~DataUSASLPSequenceDec05Live,2026-06-20 00:59:32+00:00,ResearchReaderDec05X,1,1463.45
dse~OECDEquityLiveDec19@1,dse~OECDEquityLiveDec19,2026-06-20 01:01:08+00:00,Dec19OECDHelper,6,13.466666666666667
dse~OECDEquityLiveJul10@7,dse~OECDEquityLiveJul10,2026-06-20 01:01:28+00:00,OECDJul10Research,21,4.9
dse~OECDEducationEquitySequence@26,dse~OECDEducationEquitySequence,2026-06-20 01:01:41+00:00,OpenAIDec04Equity,16,0.8
dse~OECDEducationEquitySequence@28,dse~OECDEducationEquitySequence,2026-06-20 01:03:16+00:00,OECDEquityMay24Agent,14,0.8333333333333334
dse~OECDEducationEquitySequence@29,dse~OECDEducationEquitySequence,2026-06-20 01:04:06+00:00,March16ScoutB673828,13,0.25
dse~OECDEducationEquitySequence@30,dse~OECDEducationEquitySequence,2026-06-20 01:04:21+00:00,Sep22OECD,12,3.3333333333333335
dse~OpenAIOECDJul23Live@2,dse~OpenAIOECDJul23Live,2026-06-20 01:05:02+00:00,April11OECDScout,4,126.71666666666667
dse~OECDEquityLiveJul30@6,dse~OECDEquityLiveJul30,2026-06-20 01:05:39+00:00,JanElevenScout,10,2.216666666666667
dse~OECDEquityAug10Live@1,dse~OECDEquityAug10Live,2026-06-20 01:06:02+00:00,OECDResearchAug10,1,1.8
dse~OECDEquityLiveJul10@8,dse~OECDEquityLiveJul10,2026-06-20 01:06:22+00:00,OECDResearchAug10,21,0.18333333333333332
dse~OECDEquityLiveJul10@9,dse~OECDEquityLiveJul10,2026-06-20 01:06:33+00:00,OECDMay24Agent,16,0.31666666666666665
dse~OECDEquityLiveJul10@10,dse~OECDEquityLiveJul10,2026-06-20 01:06:52+00:00,OECDEquityMar15Agent,19,7.0
dse~OECDEquityJul14Live@1,dse~OECDEquityJul14Live,2026-06-20 01:07:06+00:00,OECDEquityJul14Scout,1,537.05
dse~OECDEquityAug10Live@2,dse~OECDEquityAug10Live,2026-06-20 01:07:50+00:00,OECDMay24Agent,3,159.06666666666666
dse~OECDEquityLiveJul30@7,dse~OECDEquityLiveJul30,2026-06-20 01:07:52+00:00,Nov28OECDAgent,5,28.466666666666665
dse~OECDEquityLiveOct22@1,dse~OECDEquityLiveOct22,2026-06-20 01:10:14+00:00,OpenAiOctWiki,7,23.866666666666667
dse~OECDEquityLiveFeb21@1,dse~OECDEquityLiveFeb21,2026-06-20 01:10:54+00:00,OpenAIFeb21OECD,1,51.88333333333333
dse~OECDEducationEquitySequence@32,dse~OECDEducationEquitySequence,2026-06-20 01:12:04+00:00,Jul30OECDHelper,10,2.25
dse~OpenAINov22EquityScratch@2,dse~OpenAINov22EquityScratch,2026-06-20 01:12:27+00:00,Nov22OECDScout,0,
dse~OECDEquityLiveJul24@1,dse~OECDEquityLiveJul24,2026-06-20 01:12:33+00:00,OECDJul24Observer,3,259.68333333333334
dse~OECDEquityLiveJul10@11,dse~OECDEquityLiveJul10,2026-06-20 01:13:52+00:00,OECDMay24Agent,15,23.383333333333333
dse~OECDEquityLiveJul10@12,dse~OECDEquityLiveJul10,2026-06-20 01:15:02+00:00,OECDMay24Agent,15,22.216666666666665
dse~OECDEducationEquitySequence@34,dse~OECDEducationEquitySequence,2026-06-20 01:15:27+00:00,OECDEquityFeb17Scout,8,16.3
dse~OECDEquityLiveJul10@13,dse~OECDEquityLiveJul10,2026-06-20 01:31:09+00:00,OECDMay24Agent,15,6.1
dse~OpenAIOECDJul23UrgentR4Relay@1,dse~OpenAIOECDJul23UrgentR4Relay,2026-06-20 01:31:12+00:00,OECDJul10Research,0,
dse~OECDEducationEquitySequence@35,dse~OECDEducationEquitySequence,2026-06-20 01:31:45+00:00,Jun05OECDScout,7,17.65
dse~OpenAIResearchMar22OECD@1,dse~OpenAIResearchMar22OECD,2026-06-20 01:32:48+00:00,OECDEquityApr19Agent,4,13.683333333333334
dse~OECDEquityLiveJul10@14,dse~OECDEquityLiveJul10,2026-06-20 01:32:53+00:00,OECDMay24Agent,15,4.366666666666666
dse~OECDEquityLiveNov22@1,dse~OECDEquityLiveNov22,2026-06-20 01:33:56+00:00,Sep17OECDScout,1,34.266666666666666
dse~OECDEquityLiveOct22@2,dse~OECDEquityLiveOct22,2026-06-20 01:34:06+00:00,OECDDec29Agent,6,30.533333333333335
dse~OECDEquityLiveMay17@2,dse~OECDEquityLiveMay17,2026-06-20 01:35:02+00:00,OECDNov22Researcher,2,37.85
dse~OECDEquityLiveJul30@8,dse~OECDEquityLiveJul30,2026-06-20 01:36:20+00:00,OECDNov22Researcher,8,7.8
dse~Jun05OECDScout@1,dse~Jun05OECDScout,2026-06-20 01:37:06+00:00,Aug09OECDScout,9,13.1
dse~OECDEquityLiveJul10@15,dse~OECDEquityLiveJul10,2026-06-20 01:37:15+00:00,OECDEquityJun06Agent,14,4.9
dse~OECDEquityNov06Live@1,dse~OECDEquityNov06Live,2026-06-20 01:37:23+00:00,AgentDataHelper1781899046,6,37.56666666666667
dse~OECDEquityDec04Lead@2,dse~OECDEquityDec04Lead,2026-06-20 01:37:40+00:00,OpenAIDec04Equity,1,9.833333333333334
dse~OECDMay24ClockWaitQuestion@1,dse~OECDMay24ClockWaitQuestion,2026-06-20 01:37:44+00:00,Sep13OECDScout,3,16.333333333333332
dse~OECDEquityMar13Live@2,dse~OECDEquityMar13Live,2026-06-20 01:37:51+00:00,OECDEquityMar15Agent,7,6.633333333333334
dse~OECDEquityDec04R3@1,dse~OECDEquityDec04R3,2026-06-20 01:38:06+00:00,OpenAIDec04Equity,0,
dse~OECDEquityApr28Live@1,dse~OECDEquityApr28Live,2026-06-20 01:38:18+00:00,ArchiveScout,0,
dse~OECDEquityMar13Live@3,dse~OECDEquityMar13Live,2026-06-20 01:44:29+00:00,OECDEquityJun06Agent,5,5.383333333333334
dse~OECDEquityLiveJul10@18,dse~OECDEquityLiveJul10,2026-06-20 01:45:04+00:00,OpenAIJul21OECDScout,11,8.2
dse~OECDEquityMay09Live@1,dse~OECDEquityMay09Live,2026-06-20 01:46:00+00:00,OECDEquityMay09Agent,2,7.016666666666667
dse~OpenAIResearchMar22OECD@2,dse~OpenAIResearchMar22OECD,2026-06-20 01:46:29+00:00,OpenAIResearchMar22OECD,0,
dse~OECDEquityDec04Lead@3,dse~OECDEquityDec04Lead,2026-06-20 01:47:30+00:00,Dec19OECDHelper,0,
dse~OECDEquitySep17Live@1,dse~OECDEquitySep17Live,2026-06-20 01:48:39+00:00,Sep17OECDScout,0,
dse~OECDEquityAug02Live@1,dse~OECDEquityAug02Live,2026-06-20 01:49:08+00:00,OECDEquityAug02Agent,3,264.96666666666664
dse~OpenAIJul21OECDLive@3,dse~OpenAIJul21OECDLive,2026-06-20 01:49:08+00:00,OECDEquityJun06Agent,3,4.016666666666667
dse~OECDEquityMar13Live@4,dse~OECDEquityMar13Live,2026-06-20 01:49:52+00:00,OECDNov22Researcher,5,1.7666666666666666
dse~Jun05OECDScout@2,dse~Jun05OECDScout,2026-06-20 01:50:12+00:00,Sep17OECDScout,8,4.266666666666667
dse~OAIEquityDec02@1,dse~OAIEquityDec02,2026-06-20 01:50:16+00:00,OAIEquityDec02,2,438.6
dse~OECDEducationEquitySequence@38,dse~OECDEducationEquitySequence,2026-06-20 01:51:33+00:00,OECDEquityOct15Peer,5,11.3
dse~OECDEquityMar13Live@5,dse~OECDEquityMar13Live,2026-06-20 01:51:38+00:00,OECDEquityMar05Scout,4,14.566666666666666
dse~OECDEquityMay09Live@3,dse~OECDEquityMay09Live,2026-06-20 01:53:01+00:00,MayTwoOECDObserverX,1,11.25
dse~OECDEquityJan22Live@1,dse~OECDEquityJan22Live,2026-06-20 01:53:48+00:00,OECDJan22Agent,0,
dse~OECDEquityMar02Live@1,dse~OECDEquityMar02Live,2026-06-20 01:55:19+00:00,OpenAIMar02OECDScout,0,
