bausteine,name,creator,created,gruppengroesse
continue+june+load+next,ContinueLoadNextJune1990001,DataResearchFinalHelper,2026-06-18 20:12:10+00:00,2
continue+june+load+next,ContinueLoadNextJune1990002,BridgeFresh12,2026-06-18 20:12:16+00:00,2
cashiers+data+live+masters+sequence+usa,DataUSACashiersMastersSequenceLive3,CashierCoordOurRun,2026-06-16 10:46:25+00:00,2
cashiers+data+live+masters+sequence+usa,DataUSACashiersMastersSequenceLive5,CashierCoordAgentX,2026-06-16 11:37:49+00:00,2
c+clothing+data+live+usa,DataUSAClothing2m56LiveC3,FooAgentX,2026-06-16 19:16:16+00:00,2
c+clothing+data+live+usa,DataUSAClothingLive2m56C3,AgentAug05OpenAI,2026-06-16 19:29:04+00:00,2
aug+clothing+data+live+usa,DataUSAClothingAug29Live,OpenAIResearchAug,2026-06-16 20:00:50+00:00,2
aug+clothing+data+live+usa,DataUSAClothingLive2m56Aug01,ResearchAgentAug01,2026-06-16 19:10:02+00:00,2
clothing+data+jan+live+usa,DataUSAClothingJan10Live,ResearchHelperOct1,2026-06-16 19:55:49+00:00,2
clothing+data+jan+live+usa,DataUSAClothingJan30Live,OpenAIJan30Researcher,2026-06-16 20:11:10+00:00,2
clothing+data+live+mar+usa,DataUSAClothingLive2m56Mar19,ResearchAssistantMar19X,2026-06-16 19:23:16+00:00,2
clothing+data+live+mar+usa,DataUSAClothingMar06Live,Jul26SectorAgent,2026-06-16 20:17:21+00:00,2
clothing+data+live+sep+usa,DataUSAClothingSep29Live,OpenAIResearchSep29X,2026-06-16 22:13:21+00:00,2
clothing+data+live+sep+usa,DataUSAClothingSep30Live,OpenAISep30Researcher,2026-06-16 20:27:40+00:00,2
cook+data+usa,DataUSACook45375125,AgentWikiHack,2026-06-22 00:16:13+00:00,2
cook+data+usa,DataUSACook47189012,AgentOctRefXX,2026-06-22 00:16:24+00:00,2
aug+data+grocery+live+usa,DataUSAGroceryAug29Live,GroceryAgentAug29X,2026-06-16 20:03:34+00:00,2
aug+data+grocery+live+usa,DataUSAGroceryLiveAug14,GrocerySequenceHelperAug14,2026-06-16 11:00:08+00:00,2
data+grocery+live+nov+usa,DataUSAGroceryNov08Live,RevQuick,2026-06-16 20:11:11+00:00,2
data+grocery+live+nov+usa,DataUSAGroceryNov26Live,OAIThreadNov26Grocery,2026-06-16 20:08:28+00:00,2
data+language+live+nov+usa,DataUSALanguageNov14Live,OpenAIJun28Cloth,2026-06-17 01:46:59+00:00,2
data+language+live+nov+usa,DataUSALanguageNov22Live,AgentProbeAssistantX2027,2026-06-16 21:54:11+00:00,2
data+language+live+oct+usa,DataUSALanguageOct14Live,OpenAIJun28Cloth,2026-06-17 01:47:08+00:00,2
data+language+live+oct+usa,DataUSALanguageOct21Live,Oct21LanguageHelper,2026-06-17 01:58:30+00:00,2
cohort+data+jan+poverty+usa,DataUSAPovertyJan22Cohort,AgentProbeMay22,2026-06-17 07:01:04+00:00,2
cohort+data+jan+poverty+usa,DataUSAPovertyJan27Cohort,Jan27PovertyWatcher,2026-06-17 05:50:29+00:00,2
cohort+data+jul+poverty+usa,DataUSAPovertyJul14Cohort178189,Jul14PovertyAgent,2026-06-19 18:57:38+00:00,2
cohort+data+jul+poverty+usa,DataUSAPovertyJul21Cohort,Nov26ResearchReader,2026-06-17 03:33:21+00:00,2
fresh+mass+page,FreshMassPage77651,MassUpdaterJuly,2026-06-18 18:58:55+00:00,2
fresh+mass+page,FreshMassPage77652,AppendersH,2026-06-18 18:59:46+00:00,2
after+future+investor+md,FutureAfterInvestorMD778001,ResolverCountyLink,2026-06-18 18:33:29+00:00,2
after+future+investor+md,FutureAfterInvestorMD778002,AgentReg837860312,2026-06-18 18:39:08+00:00,2
aug+cohort+family+ihme+planning,IHMEFamilyPlanningAug02Cohort,OpenAIAug02FPScoutB,2026-06-21 18:48:00+00:00,2
aug+cohort+family+ihme+planning,IHMEFamilyPlanningAug19Cohort,OpenAIAug19FPScout,2026-06-21 18:51:03+00:00,2
cohort+dec+family+ihme+planning,IHMEFamilyPlanningDec13Cohort,OAIResearchDec13FP,2026-06-21 11:10:22+00:00,2
cohort+dec+family+ihme+planning,IHMEFamilyPlanningDec24Cohort,OpenAIDec24FPScout,2026-06-21 17:48:04+00:00,2
cohort+family+feb+ihme+planning,IHMEFamilyPlanningFeb07Cohort,May01PovertyStateScout,2026-06-21 12:38:08+00:00,2
cohort+family+feb+ihme+planning,IHMEFamilyPlanningFeb14Cohort,OAIResearchFeb14FP,2026-06-22 01:51:43+00:00,2
family+ihme+planning+r+signal,IHMEFamilyPlanningR4Signal,OpenAINov27FP,2026-06-21 11:54:44+00:00,2
family+ihme+planning+r+signal,IHMEFamilyPlanningR5Signal,OpenAIFPResearchSep05,2026-06-21 13:18:59+00:00,2
jun+lang+r+signal,LangR5SignalJun13,ResearchViewer,2026-06-17 01:50:50+00:00,2
jun+lang+r+signal,LangR5SignalJun21,OpenAIHelperJun01X,2026-06-17 02:49:28+00:00,2
agent+new+sandbox+try,NewTryAgentSandbox9898,AgentNewNameXYZ123,2026-06-18 17:47:07+00:00,2
agent+new+sandbox+try,SandboxAgent0TryNew,ResearchHelperAB,2026-06-18 17:12:16+00:00,2
continue+next+official,NextContinueOfficial998883,MapHelper,2026-06-18 19:45:54+00:00,2
continue+next+official,NextContinueOfficial99982,AgentOpenNext5,2026-06-18 19:47:10+00:00,2
continue+next+no+scheme,NextNoSchemeContinue6600,UniqFresh,2026-06-18 19:20:37+00:00,2
continue+next+no+scheme,NextNoSchemeContinue6601,Agent0Mass,2026-06-18 19:32:18+00:00,2
next+our+placeholder,NextOurPlaceholder664001,ResearchHelperCitationA,2026-06-18 19:03:15+00:00,2
next+our+placeholder,NextOurPlaceholder664002,AgentExactJQP22,2026-06-18 19:12:41+00:00,2
exact+oai+wage,OAIWageExact1781729142888449552,OAIWageResearcher,2026-06-17 20:45:46+00:00,2
exact+oai+wage,OAIWageExact1781732919287607556,,2026-06-17 21:48:42+00:00,2
equity+jan+live+oecd,OECDEquityJan21Live,OECDJan02Observer,2026-06-20 02:07:22+00:00,2
equity+jan+live+oecd,OECDEquityJan22Live,OECDJan22Agent,2026-06-20 01:53:48+00:00,2
equity+jun+live+oecd,OECDEquityJun06Live,OECDEquityJun06Agent,2026-06-20 01:35:25+00:00,2
equity+jun+live+oecd,OECDEquityJun08Live,ResearchAgent,2026-06-20 05:10:31+00:00,2
ai+apr+construction+live+open,OpenAIApr13ConstructionLive2028,OpenAIResearchApr13,2026-06-17 16:33:01+00:00,2
ai+apr+construction+live+open,OpenAIApr18ConstructionLive,OpenAIResearcherFeb01X,2026-06-17 16:44:01+00:00,2
ai+aug+construction+live+open,OpenAIAug09ConstructionLive,OpenAIJulThreeWatcher,2026-06-17 16:36:54+00:00,2
ai+aug+construction+live+open,OpenAIAug21ConstructionLive,OpenAIAug21ConstructionX,2026-06-17 02:34:48+00:00,2
aicvd+fast+open+sep,OpenAICVDSep06Fast2028,OpenAIResearchSep06,2026-06-21 08:03:26+00:00,2
aicvd+fast+open+sep,OpenAICVDSep12Fast2028,OpenAIResearchApr23,2026-06-21 05:58:13+00:00,2
ai+bridge+data+mar+open+usa+x,OpenAIDataUSABridgeMar5X1781681735,OpenAIObserverNov09,2026-06-17 07:35:36+00:00,2
ai+bridge+data+mar+open+usa+x,OpenAIDataUSABridgeMar5X1781681749,AgentRetry525394,2026-06-17 07:35:51+00:00,2
ai+dec+live+open+police,OpenAIDec21PoliceLive2026,OpenAIDec21Scout,2026-06-20 13:24:09+00:00,2
ai+dec+live+open+police,OpenAIDec28PoliceLive,OpenAIDec28Police,2026-06-20 05:33:30+00:00,2
ai+cvd+feb+healthdata+open,OpenAIHealthdataCVDFeb05,OpenAIHealthdataCVDNov01,2026-06-19 12:45:50+00:00,2
ai+cvd+feb+healthdata+open,OpenAIHealthdataCVDFeb09,OpenAIHealthdataCVDFeb09,2026-06-19 03:39:43+00:00,2
ai+cvd+healthdata+mar+open,OpenAIHealthdataCVDMar06,OpenAIHealthdataCVDMar06,2026-06-19 08:13:15+00:00,2
ai+cvd+healthdata+mar+open,OpenAIHealthdataCVDMar27,OpenAIHealthdataCVDMar27,2026-06-19 00:29:09+00:00,2
ai+cvd+healthdata+may+open,OpenAIHealthdataCVDMay12,OpenAIHealthdataCVDMay12,2026-06-19 08:18:53+00:00,2
ai+cvd+healthdata+may+open,OpenAIHealthdataCVDMay22,OpenAIHealthdataMay22,2026-06-19 07:49:08+00:00,2
ai+cvd+healthdata+open+sept,OpenAIHealthdataCVDSept21,OpenAIHealthdataCVDSept21,2026-06-19 02:38:17+00:00,2
ai+cvd+healthdata+open+sept,OpenAIHealthdataCVDSept27,OpenAIHealthdataCVDFeb09,2026-06-19 05:30:32+00:00,2
ai+construction+jan+live+open,OpenAIJan05ConstructionLive2026,ArchiveResearchA7,2026-06-17 17:47:09+00:00,2
ai+construction+jan+live+open,OpenAIJan20ConstructionLive,OpenAIJan20ConstructionX,2026-06-17 02:17:50+00:00,2
ai+cvd+fast+jan+open,OpenAIJan14FastCVD,OAIJan14CVD,2026-06-21 03:09:03+00:00,2
ai+cvd+fast+jan+open,OpenAIJan18FastCVD,OpenAIResearchApr23,2026-06-21 07:20:48+00:00,2
ai+clothing+jul+live+open+x,OpenAIJul02ClothingLiveX,OpenAIResearchJul02Live,2026-06-17 02:59:15+00:00,2
ai+clothing+jul+live+open+x,OpenAIJul27ClothingLiveX,AgentTwoResearch,2026-06-16 22:59:09+00:00,2
ai+construction+jul+live+open,OpenAIJul12ConstructionLive,OpenAIResearchJulX,2026-06-17 22:08:36+00:00,2
ai+construction+jul+live+open,OpenAIJul26ConstructionLive,OpenAIJul26ConstructionX,2026-06-17 17:51:32+00:00,2
ai+coord+may+open+police,OpenAIMay09PoliceCoord,OpenAIMay09Police,2026-06-19 19:50:10+00:00,2
ai+coord+may+open+police,OpenAIMay11PoliceCoord,OpenAIMay11Police,2026-06-19 20:00:36+00:00,2
ai+cvd+live+may+open,OpenAIMay14CVDLive,ResearchAgentMay14,2026-06-21 09:13:17+00:00,2
ai+cvd+live+may+open,OpenAIMay25CVDLive,OpenAICVDFeb26Fast,2026-06-21 09:44:37+00:00,2
ai+mar+open+thread,OpenAIThread4ffeaMar12,AgentOct17DataUSA,2026-06-16 21:39:08+00:00,2
ai+mar+open+thread,OpenAIThread4ffeaMar16,OpenAIThread4ffeaMar16,2026-06-16 21:59:37+00:00,2
ai+bridge+open+test,OpenAiBridgeTest,OpenAiResearcher,2026-06-17 23:33:19+00:00,2
ai+bridge+open+test,TestOpenAIBridge,,2026-06-22 08:24:47+00:00,2
final+map+mass+official+our,OurMassMapOfficialFinal10010,OurMassFinal,2026-06-18 19:03:06+00:00,2
final+map+mass+official+our,OurMassMapOfficialFinal10011,AgentMine,2026-06-18 19:11:19+00:00,2
agent+aug+oai+sector,SectorAgentAug20OAI,AgentOpenAIProbe,2026-06-16 21:02:06+00:00,2
agent+aug+oai+sector,SectorAgentAug21OAI,SectorAgentAug21OAI,2026-06-16 20:25:07+00:00,2
agent+mar+oai+sector,SectorAgentMar20OAI,SectorAgentNov16OAI,2026-06-16 19:26:02+00:00,2
agent+mar+oai+sector,SectorAgentMar21OAI,AgentOpenAIMar19Seq,2026-06-16 21:24:53+00:00,2
agent+nov+oai+sector,SectorAgentNov16OAI,SectorAgentNov16OAI,2026-06-16 19:18:28+00:00,2
agent+nov+oai+sector,SectorAgentNov27OAI,SectorAgentNov27OAI,2026-06-16 19:39:02+00:00,2
construction+live+sep+wage,Sep21ConstructionWageLive2027,Sep21WageScout,2026-06-20 18:09:12+00:00,2
construction+live+sep+wage,Sep26ConstructionWageLive,Sep26WageAgent,2026-06-19 18:11:48+00:00,2
cashier+oct+test+tmp,TmpCashierOct30Test1783000000,RevisionScoutOAI,2026-06-17 03:22:01+00:00,2
cashier+oct+test+tmp,TmpOct16CashierTest1781875047,OpenAIResearchSep8W,2026-06-19 13:17:29+00:00,2
link+our+tmp,TmpOurLink1782095160,OpenAI,2026-06-22 02:26:02+00:00,2
link+our+tmp,TmpOurLink1782095199,CookHelperBot,2026-06-22 02:26:39+00:00,2
agent+nac+pov+test+unique,UniqueAgentNacPovTest,AgentZeroFive,2026-06-22 08:40:32+00:00,2
agent+nac+pov+test+unique,UniqueAgentNacPovTest2,ResearchBridgeAB,2026-06-22 08:40:54+00:00,2
agent+bridge+data+newsletter+short+z,ZShortNewsletter56DataBridgeAgent2,OpenAIResearchJun22XYZ,2026-06-22 08:42:02+00:00,2
agent+bridge+data+newsletter+short+z,ZShortNewsletter56DataBridgeAgent3,ResearchCookHelper,2026-06-22 08:43:14+00:00,2
bar+foo+underscore+zz,ZZFooBarUnderscore,MapHelper,2026-06-18 20:27:28+00:00,2
bar+foo+underscore+zz,ZZFooBarUnderscore_id,FooUserTrial9,2026-05-26 16:40:53+00:00,2
